,Date,Integer_Year,Median Bedroom Price,Median List Price Calculated,Median List Price per SqFt Calculated,Median Market Value (Single Family),Month,No. of Bedrooms,Year,Zip_Code,Unnamed: 0,Unnamed: 0.1
4567,12/31/2019,24,98425,141900,96.39695524,122587,12,2,2019,46219,,
4568,12/31/2010,15,81922,86000,68.33333333,79438,12,3,2010,46219,,
4569,12/31/2011,16,74609,79400,60.67774936,71973,12,3,2011,46219,,
4570,12/31/2012,17,76403,79450,62.5,73608,12,3,2012,46219,,
4571,12/31/2013,18,80223,84250,65.1444548,78057,12,3,2013,46219,,
4572,12/31/2014,19,86789,85000,65.13632996,84396,12,3,2014,46219,,
4573,12/31/2015,20,87730,86250,64.27701219,85552,12,3,2015,46219,,
4574,12/31/2016,21,95056,89400,68.70229008,93043,12,3,2016,46219,,
4575,12/31/2017,22,105045,99850,80.48018231,103060,12,3,2017,46219,,
4576,12/31/2018,23,117585,111200,87.73859732,115292,12,3,2018,46219,,
4577,12/31/2019,24,124794,141900,96.39695524,122587,12,3,2019,46219,,
4578,12/31/2010,15,109288,86000,68.33333333,79438,12,4,2010,46219,,
4579,12/31/2011,16,99608,79400,60.67774936,71973,12,4,2011,46219,,
4580,12/31/2012,17,104443,79450,62.5,73608,12,4,2012,46219,,
4581,12/31/2013,18,110412,84250,65.1444548,78057,12,4,2013,46219,,
4582,12/31/2014,19,115798,85000,65.13632996,84396,12,4,2014,46219,,
4583,12/31/2015,20,117372,86250,64.27701219,85552,12,4,2015,46219,,
4584,12/31/2016,21,126064,89400,68.70229008,93043,12,4,2016,46219,,
4585,12/31/2017,22,136255,99850,80.48018231,103060,12,4,2017,46219,,
4586,12/31/2018,23,149925,111200,87.73859732,115292,12,4,2018,46219,,
4587,12/31/2019,24,158186,141900,96.39695524,122587,12,4,2019,46219,,
4588,12/31/2010,15,120271,86000,68.33333333,79438,12,5,2010,46219,,
4589,12/31/2011,16,113017,79400,60.67774936,71973,12,5,2011,46219,,
4590,12/31/2012,17,120403,79450,62.5,73608,12,5,2012,46219,,
4591,12/31/2013,18,127431,84250,65.1444548,78057,12,5,2013,46219,,
4592,12/31/2014,19,136401,85000,65.13632996,84396,12,5,2014,46219,,
4593,12/31/2015,20,136066,86250,64.27701219,85552,12,5,2015,46219,,
4594,12/31/2016,21,147498,89400,68.70229008,93043,12,5,2016,46219,,
4595,12/31/2017,22,160460,99850,80.48018231,103060,12,5,2017,46219,,
4596,12/31/2018,23,173684,111200,87.73859732,115292,12,5,2018,46219,,
4597,12/31/2019,24,184501,141900,96.39695524,122587,12,5,2019,46219,,
4598,12/31/2010,15,62899,108500,74.76851852,106539,12,1,2010,46227,,
4599,12/31/2011,16,56329,109900,73.61111111,104689,12,1,2011,46227,,
4600,12/31/2012,17,49837,109900,76.11199975,105843,12,1,2012,46227,,
4601,12/31/2013,18,57424,109994.5,78.39538542,112363,12,1,2013,46227,,
4602,12/31/2014,19,65001,119900,78.84168155,119025,12,1,2014,46227,,
4603,12/31/2015,20,64603,119950,83.77676951,120410,12,1,2015,46227,,
4604,12/31/2016,21,70387,124900,85.10215664,127584,12,1,2016,46227,,
4605,12/31/2017,22,75449,149900,100.433526,138810,12,1,2017,46227,,
4606,12/31/2018,23,86923,149900,107.0286294,151463,12,1,2018,46227,,
4607,12/31/2019,24,91672,164950,112.9240353,159780,12,1,2019,46227,,
4608,12/31/2010,15,76806,108500,74.76851852,106539,12,2,2010,46227,,
4609,12/31/2011,16,75203,109900,73.61111111,104689,12,2,2011,46227,,
4610,12/31/2012,17,71403,109900,76.11199975,105843,12,2,2012,46227,,
4611,12/31/2013,18,75825,109994.5,78.39538542,112363,12,2,2013,46227,,
4612,12/31/2014,19,82449,119900,78.84168155,119025,12,2,2014,46227,,
4613,12/31/2015,20,81892,119950,83.77676951,120410,12,2,2015,46227,,
4614,12/31/2016,21,88808,124900,85.10215664,127584,12,2,2016,46227,,
4615,12/31/2017,22,96806,149900,100.433526,138810,12,2,2017,46227,,
4616,12/31/2018,23,107639,149900,107.0286294,151463,12,2,2018,46227,,
4617,12/31/2019,24,115929,164950,112.9240353,159780,12,2,2019,46227,,
4618,12/31/2010,15,106930,108500,74.76851852,106539,12,3,2010,46227,,
4619,12/31/2011,16,105035,109900,73.61111111,104689,12,3,2011,46227,,
4620,12/31/2012,17,106891,109900,76.11199975,105843,12,3,2012,46227,,
4621,12/31/2013,18,113307,109994.5,78.39538542,112363,12,3,2013,46227,,
4622,12/31/2014,19,119810,119900,78.84168155,119025,12,3,2014,46227,,
4623,12/31/2015,20,121518,119950,83.77676951,120410,12,3,2015,46227,,
4624,12/31/2016,21,128365,124900,85.10215664,127584,12,3,2016,46227,,
4625,12/31/2017,22,139810,149900,100.433526,138810,12,3,2017,46227,,
4626,12/31/2018,23,152515,149900,107.0286294,151463,12,3,2018,46227,,
4627,12/31/2019,24,160684,164950,112.9240353,159780,12,3,2019,46227,,
4628,12/31/2010,15,127064,108500,74.76851852,106539,12,4,2010,46227,,
4629,12/31/2011,16,124586,109900,73.61111111,104689,12,4,2011,46227,,
4630,12/31/2012,17,127860,109900,76.11199975,105843,12,4,2012,46227,,
4631,12/31/2013,18,133367,109994.5,78.39538542,112363,12,4,2013,46227,,
4632,12/31/2014,19,140293,119900,78.84168155,119025,12,4,2014,46227,,
4633,12/31/2015,20,141838,119950,83.77676951,120410,12,4,2015,46227,,
4634,12/31/2016,21,149118,124900,85.10215664,127584,12,4,2016,46227,,
4635,12/31/2017,22,161004,149900,100.433526,138810,12,4,2017,46227,,
4636,12/31/2018,23,174375,149900,107.0286294,151463,12,4,2018,46227,,
4637,12/31/2019,24,182991,164950,112.9240353,159780,12,4,2019,46227,,
4638,12/31/2010,15,154210,108500,74.76851852,106539,12,5,2010,46227,,
4639,12/31/2011,16,146823,109900,73.61111111,104689,12,5,2011,46227,,
4640,12/31/2012,17,150074,109900,76.11199975,105843,12,5,2012,46227,,
4641,12/31/2013,18,154185,109994.5,78.39538542,112363,12,5,2013,46227,,
4642,12/31/2014,19,166365,119900,78.84168155,119025,12,5,2014,46227,,
4643,12/31/2015,20,164617,119950,83.77676951,120410,12,5,2015,46227,,
4644,12/31/2016,21,171594,124900,85.10215664,127584,12,5,2016,46227,,
4645,12/31/2017,22,183265,149900,100.433526,138810,12,5,2017,46227,,
4646,12/31/2018,23,198232,149900,107.0286294,151463,12,5,2018,46227,,
4647,12/31/2019,24,206442,164950,112.9240353,159780,12,5,2019,46227,,
4648,12/31/2010,15,75294,117075,70.11574979,111264,12,1,2010,46214,,
4649,12/31/2011,16,64885,119900,69.03080005,107142,12,1,2011,46214,,
4650,12/31/2012,17,59476,114000,67.74322169,106487,12,1,2012,46214,,
4651,12/31/2013,18,60965,117800,71.73677377,112995,12,1,2013,46214,,
4652,12/31/2014,19,60801,119900,75.47491457,118353,12,1,2014,46214,,
4653,12/31/2015,20,59112,117900,75.29765231,119662,12,1,2015,46214,,
4654,12/31/2016,21,59548,128900,71.9478738,126031,12,1,2016,46214,,
4655,12/31/2017,22,64565,135000,79.28336606,136849,12,1,2017,46214,,
4656,12/31/2018,23,73570,149900,91.82403845,152612,12,1,2018,46214,,
4657,12/31/2019,24,87604,159450,99.13203937,161163,12,1,2019,46214,,
4658,12/31/1996,1,86500,114903.603,82.68265343,99700,12,2,1996,46214,,
4659,12/31/1997,2,83000,117477.8493,84.50528774,104000,12,2,1997,46214,,
4660,12/31/1998,3,84800,117433.6595,83.31914561,104200,12,2,1998,46214,,
4661,12/31/1999,4,90859,115599.9681,81.76607953,103900,12,2,1999,46214,,
4662,12/31/2000,5,91734,117869.0944,81.36148543,105165,12,2,2000,46214,,
4663,12/31/2001,6,92809,119641.2497,82.11196794,108004,12,2,2001,46214,,
4664,12/31/2002,7,93440,121843.6667,83.02903392,111070,12,2,2002,46214,,
4665,12/31/2003,8,96284,124165.1669,84.00187235,114212,12,2,2003,46214,,
4666,12/31/2004,9,99223,125541.9594,84.2107751,116313,12,2,2004,46214,,
4667,12/31/2005,10,100351,125713.4296,83.36733995,116980,12,2,2005,46214,,
4668,12/31/2006,11,96259,127504.1874,83.78685705,119368,12,2,2006,46214,,
4669,12/31/2007,12,98307,126500.4523,82.21397707,119041,12,2,2007,46214,,
4670,12/31/2008,13,93417,120377.5511,76.44275319,112993,12,2,2008,46214,,
4671,12/31/2009,14,91203,122578.4287,77.37669768,116082,12,2,2009,46214,,
4672,12/31/2010,15,85580,117075,70.11574979,111264,12,2,2010,46214,,
4673,12/31/2011,16,80519,119900,69.03080005,107142,12,2,2011,46214,,
4674,12/31/2012,17,77146,114000,67.74322169,106487,12,2,2012,46214,,
4675,12/31/2013,18,80523,117800,71.73677377,112995,12,2,2013,46214,,
4676,12/31/2014,19,82330,119900,75.47491457,118353,12,2,2014,46214,,
4677,12/31/2015,20,82290,117900,75.29765231,119662,12,2,2015,46214,,
4678,12/31/2016,21,84209,128900,71.9478738,126031,12,2,2016,46214,,
4679,12/31/2017,22,91941,135000,79.28336606,136849,12,2,2017,46214,,
4680,12/31/2018,23,102912,149900,91.82403845,152612,12,2,2018,46214,,
4681,12/31/2019,24,111803,159450,99.13203937,161163,12,2,2019,46214,,
4682,12/31/1996,1,92000,114903.603,82.68265343,99700,12,3,1996,46214,,
4683,12/31/1997,2,91100,117477.8493,84.50528774,104000,12,3,1997,46214,,
4684,12/31/1998,3,93400,117433.6595,83.31914561,104200,12,3,1998,46214,,
4685,12/31/1999,4,86664,115599.9681,81.76607953,103900,12,3,1999,46214,,
4686,12/31/2000,5,98604,117869.0944,81.36148543,105165,12,3,2000,46214,,
4687,12/31/2001,6,99684,119641.2497,82.11196794,108004,12,3,2001,46214,,
4688,12/31/2002,7,102416,121843.6667,83.02903392,111070,12,3,2002,46214,,
4689,12/31/2003,8,105541,124165.1669,84.00187235,114212,12,3,2003,46214,,
4690,12/31/2004,9,107684,125541.9594,84.2107751,116313,12,3,2004,46214,,
4691,12/31/2005,10,109090,125713.4296,83.36733995,116980,12,3,2005,46214,,
4692,12/31/2006,11,112488,127504.1874,83.78685705,119368,12,3,2006,46214,,
4693,12/31/2007,12,111205,126500.4523,82.21397707,119041,12,3,2007,46214,,
4694,12/31/2008,13,104991,120377.5511,76.44275319,112993,12,3,2008,46214,,
4695,12/31/2009,14,107601,122578.4287,77.37669768,116082,12,3,2009,46214,,
4696,12/31/2010,15,103155,117075,70.11574979,111264,12,3,2010,46214,,
4697,12/31/2011,16,97578,119900,69.03080005,107142,12,3,2011,46214,,
4698,12/31/2012,17,97221,114000,67.74322169,106487,12,3,2012,46214,,
4699,12/31/2013,18,104807,117800,71.73677377,112995,12,3,2013,46214,,
4700,12/31/2014,19,108820,119900,75.47491457,118353,12,3,2014,46214,,
4701,12/31/2015,20,110656,117900,75.29765231,119662,12,3,2015,46214,,
4702,12/31/2016,21,117454,128900,71.9478738,126031,12,3,2016,46214,,
4703,12/31/2017,22,128074,135000,79.28336606,136849,12,3,2017,46214,,
4704,12/31/2018,23,143634,149900,91.82403845,152612,12,3,2018,46214,,
4705,12/31/2019,24,152094,159450,99.13203937,161163,12,3,2019,46214,,
4706,12/31/1996,1,120900,114903.603,82.68265343,99700,12,4,1996,46214,,
4707,12/31/1997,2,120800,117477.8493,84.50528774,104000,12,4,1997,46214,,
4708,12/31/1998,3,122600,117433.6595,83.31914561,104200,12,4,1998,46214,,
4709,12/31/1999,4,122918,115599.9681,81.76607953,103900,12,4,1999,46214,,
4710,12/31/2000,5,108212,117869.0944,81.36148543,105165,12,4,2000,46214,,
4711,12/31/2001,6,114209,119641.2497,82.11196794,108004,12,4,2001,46214,,
4712,12/31/2002,7,118430,121843.6667,83.02903392,111070,12,4,2002,46214,,
4713,12/31/2003,8,122383,124165.1669,84.00187235,114212,12,4,2003,46214,,
4714,12/31/2004,9,124807,125541.9594,84.2107751,116313,12,4,2004,46214,,
4715,12/31/2005,10,128737,125713.4296,83.36733995,116980,12,4,2005,46214,,
4716,12/31/2006,11,130567,127504.1874,83.78685705,119368,12,4,2006,46214,,
4717,12/31/2007,12,130833,126500.4523,82.21397707,119041,12,4,2007,46214,,
4718,12/31/2008,13,127988,120377.5511,76.44275319,112993,12,4,2008,46214,,
4719,12/31/2009,14,130940,122578.4287,77.37669768,116082,12,4,2009,46214,,
4720,12/31/2010,15,124992,117075,70.11574979,111264,12,4,2010,46214,,
4721,12/31/2011,16,121586,119900,69.03080005,107142,12,4,2011,46214,,
4722,12/31/2012,17,120125,114000,67.74322169,106487,12,4,2012,46214,,
4723,12/31/2013,18,129817,117800,71.73677377,112995,12,4,2013,46214,,
4724,12/31/2014,19,134208,119900,75.47491457,118353,12,4,2014,46214,,
4725,12/31/2015,20,136439,117900,75.29765231,119662,12,4,2015,46214,,
4726,12/31/2016,21,145301,128900,71.9478738,126031,12,4,2016,46214,,
4727,12/31/2017,22,154961,135000,79.28336606,136849,12,4,2017,46214,,
4728,12/31/2018,23,171525,149900,91.82403845,152612,12,4,2018,46214,,
4729,12/31/2019,24,181614,159450,99.13203937,161163,12,4,2019,46214,,
4730,12/31/2000,5,116229,117869.0944,81.36148543,105165,12,5,2000,46214,,
4731,12/31/2001,6,121344,119641.2497,82.11196794,108004,12,5,2001,46214,,
4732,12/31/2002,7,126483,121843.6667,83.02903392,111070,12,5,2002,46214,,
4733,12/31/2003,8,131296,124165.1669,84.00187235,114212,12,5,2003,46214,,
4734,12/31/2004,9,134821,125541.9594,84.2107751,116313,12,5,2004,46214,,
4735,12/31/2005,10,142532,125713.4296,83.36733995,116980,12,5,2005,46214,,
4736,12/31/2006,11,145583,127504.1874,83.78685705,119368,12,5,2006,46214,,
4737,12/31/2007,12,145758,126500.4523,82.21397707,119041,12,5,2007,46214,,
4738,12/31/2008,13,142718,120377.5511,76.44275319,112993,12,5,2008,46214,,
4739,12/31/2009,14,145565,122578.4287,77.37669768,116082,12,5,2009,46214,,
4740,12/31/2010,15,136519,117075,70.11574979,111264,12,5,2010,46214,,
4741,12/31/2011,16,128773,119900,69.03080005,107142,12,5,2011,46214,,
4742,12/31/2012,17,126611,114000,67.74322169,106487,12,5,2012,46214,,
4743,12/31/2013,18,135671,117800,71.73677377,112995,12,5,2013,46214,,
4744,12/31/2014,19,141294,119900,75.47491457,118353,12,5,2014,46214,,
4745,12/31/2015,20,141884,117900,75.29765231,119662,12,5,2015,46214,,
4746,12/31/2016,21,153075,128900,71.9478738,126031,12,5,2016,46214,,
4747,12/31/2017,22,161040,135000,79.28336606,136849,12,5,2017,46214,,
4748,12/31/2018,23,179149,149900,91.82403845,152612,12,5,2018,46214,,
4749,12/31/2019,24,190153,159450,99.13203937,161163,12,5,2019,46214,,
0,,25,,,98.20838,,1,1,2020,46214,120,120
1,,25,,,93.930176,,1,1,2020,46219,60,60
2,,25,,,192.22183,,1,1,2020,46220,0,0
3,,25,,,109.88804,,1,1,2020,46227,180,180
4,,25,,,95.86224,,1,2,2020,46214,121,121
5,,25,,,93.90527,,1,2,2020,46219,61,61
6,,25,,,192.80588,,1,2,2020,46220,1,1
7,,25,,,107.968315,,1,2,2020,46227,181,181
8,,25,,,95.546234,,1,3,2020,46214,122,122
9,,25,,,94.05659,,1,3,2020,46219,62,62
10,,25,,,193.02794,,1,3,2020,46220,2,2
11,,25,,,108.73642,,1,3,2020,46227,182,182
12,,25,,,100.92509,,1,4,2020,46214,123,123
13,,25,,,93.770996,,1,4,2020,46219,63,63
14,,25,,,193.17319,,1,4,2020,46220,3,3
15,,25,,,111.1295,,1,4,2020,46227,183,183
16,,25,,,96.42536,,1,5,2020,46214,124,124
17,,25,,,94.9772,,1,5,2020,46219,64,64
18,,25,,,192.48813,,1,5,2020,46220,4,4
19,,25,,,113.72783,,1,5,2020,46227,184,184
20,,25,,,96.12155,,2,1,2020,46214,125,125
21,,25,,,98.27163,,2,1,2020,46219,65,65
22,,25,,,189.17715,,2,1,2020,46220,5,5
23,,25,,,113.808815,,2,1,2020,46227,185,185
24,,25,,,94.847885,,2,2,2020,46214,126,126
25,,25,,,99.37216,,2,2,2020,46219,66,66
26,,25,,,186.82596,,2,2,2020,46220,6,6
27,,25,,,113.41634,,2,2,2020,46227,186,186
28,,25,,,90.41555,,2,3,2020,46214,127,127
29,,25,,,99.235275,,2,3,2020,46219,67,67
30,,25,,,188.32564,,2,3,2020,46220,7,7
31,,25,,,110.0319,,2,3,2020,46227,187,187
32,,25,,,96.554886,,2,4,2020,46214,128,128
33,,25,,,98.56506,,2,4,2020,46219,68,68
34,,25,,,187.79916,,2,4,2020,46220,8,8
35,,25,,,109.22881,,2,4,2020,46227,188,188
36,,25,,,95.667175,,2,5,2020,46214,129,129
37,,25,,,100.365875,,2,5,2020,46219,69,69
38,,25,,,190.27246,,2,5,2020,46220,9,9
39,,25,,,109.739365,,2,5,2020,46227,189,189
40,,25,,,95.6494,,3,1,2020,46214,130,130
41,,25,,,104.16139,,3,1,2020,46219,70,70
42,,25,,,190.12727,,3,1,2020,46220,10,10
43,,25,,,112.93318,,3,1,2020,46227,190,190
44,,25,,,96.6935,,3,2,2020,46214,131,131
45,,25,,,102.80965,,3,2,2020,46219,71,71
46,,25,,,190.09933,,3,2,2020,46220,11,11
47,,25,,,114.5667,,3,2,2020,46227,191,191
48,,25,,,97.030716,,3,3,2020,46214,132,132
49,,25,,,105.892395,,3,3,2020,46219,72,72
50,,25,,,191.54688,,3,3,2020,46220,12,12
51,,25,,,113.436066,,3,3,2020,46227,192,192
52,,25,,,96.6949,,3,4,2020,46214,133,133
53,,25,,,101.79879,,3,4,2020,46219,73,73
54,,25,,,192.32202,,3,4,2020,46220,13,13
55,,25,,,114.302574,,3,4,2020,46227,193,193
56,,25,,,98.26267,,3,5,2020,46214,134,134
57,,25,,,108.11186,,3,5,2020,46219,74,74
58,,25,,,190.72383,,3,5,2020,46220,14,14
59,,25,,,116.36701,,3,5,2020,46227,194,194
60,,25,,,98.28073,,4,1,2020,46214,135,135
61,,25,,,104.59361,,4,1,2020,46219,75,75
62,,25,,,188.32663,,4,1,2020,46220,15,15
63,,25,,,109.7395,,4,1,2020,46227,195,195
64,,25,,,93.89373,,4,2,2020,46214,136,136
65,,25,,,100.64833,,4,2,2020,46219,76,76
66,,25,,,187.58176,,4,2,2020,46220,16,16
67,,25,,,110.45653,,4,2,2020,46227,196,196
68,,25,,,98.53665,,4,3,2020,46214,137,137
69,,25,,,108.56299,,4,3,2020,46219,77,77
70,,25,,,187.10907,,4,3,2020,46220,17,17
71,,25,,,113.49255,,4,3,2020,46227,197,197
72,,25,,,105.5043,,4,4,2020,46214,138,138
73,,25,,,106.87863,,4,4,2020,46219,78,78
74,,25,,,189.44803,,4,4,2020,46220,18,18
75,,25,,,111.534065,,4,4,2020,46227,198,198
76,,25,,,96.298805,,4,5,2020,46214,139,139
77,,25,,,107.077896,,4,5,2020,46219,79,79
78,,25,,,193.14073,,4,5,2020,46220,19,19
79,,25,,,113.886345,,4,5,2020,46227,199,199
80,,25,,,97.32834,,5,1,2020,46214,140,140
81,,25,,,101.642296,,5,1,2020,46219,80,80
82,,25,,,182.93419,,5,1,2020,46220,20,20
83,,25,,,107.29976,,5,1,2020,46227,200,200
84,,25,,,96.90343,,5,2,2020,46214,141,141
85,,25,,,102.750336,,5,2,2020,46219,81,81
86,,25,,,189.05649,,5,2,2020,46220,21,21
87,,25,,,111.87101,,5,2,2020,46227,201,201
88,,25,,,107.08655,,5,3,2020,46214,142,142
89,,25,,,114.36342,,5,3,2020,46219,82,82
90,,25,,,189.18875,,5,3,2020,46220,22,22
91,,25,,,115.35276,,5,3,2020,46227,202,202
92,,25,,,100.87385,,5,4,2020,46214,143,143
93,,25,,,105.99375,,5,4,2020,46219,83,83
94,,25,,,190.51282,,5,4,2020,46220,23,23
95,,25,,,112.33284,,5,4,2020,46227,203,203
96,,25,,,98.47814,,5,5,2020,46214,144,144
97,,25,,,106.441925,,5,5,2020,46219,84,84
98,,25,,,187.79428,,5,5,2020,46220,24,24
99,,25,,,111.34,,5,5,2020,46227,204,204
100,,25,,,93.70056,,6,1,2020,46214,145,145
101,,25,,,103.35171,,6,1,2020,46219,85,85
102,,25,,,184.04138,,6,1,2020,46220,25,25
103,,25,,,105.47483,,6,1,2020,46227,205,205
104,,25,,,93.2037,,6,2,2020,46214,146,146
105,,25,,,101.338806,,6,2,2020,46219,86,86
106,,25,,,183.81407,,6,2,2020,46220,26,26
107,,25,,,104.78116,,6,2,2020,46227,206,206
108,,25,,,95.93382,,6,3,2020,46214,147,147
109,,25,,,102.45604,,6,3,2020,46219,87,87
110,,25,,,184.01619,,6,3,2020,46220,27,27
111,,25,,,109.14624,,6,3,2020,46227,207,207
112,,25,,,93.00309,,6,4,2020,46214,148,148
113,,25,,,92.18268,,6,4,2020,46219,88,88
114,,25,,,184.492,,6,4,2020,46220,28,28
115,,25,,,105.19767,,6,4,2020,46227,208,208
116,,25,,,95.3468,,6,5,2020,46214,149,149
117,,25,,,103.86837,,6,5,2020,46219,89,89
118,,25,,,187.41817,,6,5,2020,46220,29,29
119,,25,,,108.994385,,6,5,2020,46227,209,209
120,,25,,,102.2973,,7,1,2020,46214,150,150
121,,25,,,96.99411,,7,1,2020,46219,90,90
122,,25,,,194.21413,,7,1,2020,46220,30,30
123,,25,,,116.267395,,7,1,2020,46227,210,210
124,,25,,,101.65729,,7,2,2020,46214,151,151
125,,25,,,94.72529,,7,2,2020,46219,91,91
126,,25,,,187.40213,,7,2,2020,46220,31,31
127,,25,,,116.24253,,7,2,2020,46227,211,211
128,,25,,,98.60249,,7,3,2020,46214,152,152
129,,25,,,95.83909,,7,3,2020,46219,92,92
130,,25,,,185.83575,,7,3,2020,46220,32,32
131,,25,,,114.383354,,7,3,2020,46227,212,212
132,,25,,,96.583145,,7,4,2020,46214,153,153
133,,25,,,96.342636,,7,4,2020,46219,93,93
134,,25,,,182.58658,,7,4,2020,46220,33,33
135,,25,,,110.51964,,7,4,2020,46227,213,213
136,,25,,,97.278946,,7,5,2020,46214,154,154
137,,25,,,98.05711,,7,5,2020,46219,94,94
138,,25,,,190.87628,,7,5,2020,46220,34,34
139,,25,,,117.02205,,7,5,2020,46227,214,214
140,,25,,,103.41784,,8,1,2020,46214,155,155
141,,25,,,105.486336,,8,1,2020,46219,95,95
142,,25,,,182.62332,,8,1,2020,46220,35,35
143,,25,,,112.53897,,8,1,2020,46227,215,215
144,,25,,,104.91469,,8,2,2020,46214,156,156
145,,25,,,103.35794,,8,2,2020,46219,96,96
146,,25,,,179.94984,,8,2,2020,46220,36,36
147,,25,,,113.675705,,8,2,2020,46227,216,216
148,,25,,,104.86371,,8,3,2020,46214,157,157
149,,25,,,108.54611,,8,3,2020,46219,97,97
150,,25,,,194.99756,,8,3,2020,46220,37,37
151,,25,,,117.03175,,8,3,2020,46227,217,217
152,,25,,,104.059906,,8,4,2020,46214,158,158
153,,25,,,104.67976,,8,4,2020,46219,98,98
154,,25,,,180.26677,,8,4,2020,46220,38,38
155,,25,,,116.051956,,8,4,2020,46227,218,218
156,,25,,,100.945786,,8,5,2020,46214,159,159
157,,25,,,106.86348,,8,5,2020,46219,99,99
158,,25,,,186.13205,,8,5,2020,46220,39,39
159,,25,,,117.283035,,8,5,2020,46227,219,219
160,,25,,,100.09874,,9,1,2020,46214,160,160
161,,25,,,95.47568,,9,1,2020,46219,100,100
162,,25,,,182.35017,,9,1,2020,46220,40,40
163,,25,,,112.44595,,9,1,2020,46227,220,220
164,,25,,,100.89396,,9,2,2020,46214,161,161
165,,25,,,99.74304,,9,2,2020,46219,101,101
166,,25,,,180.70665,,9,2,2020,46220,41,41
167,,25,,,114.13486,,9,2,2020,46227,221,221
168,,25,,,103.05255,,9,3,2020,46214,162,162
169,,25,,,103.68552,,9,3,2020,46219,102,102
170,,25,,,188.88892,,9,3,2020,46220,42,42
171,,25,,,115.673325,,9,3,2020,46227,222,222
172,,25,,,99.382385,,9,4,2020,46214,163,163
173,,25,,,96.36919,,9,4,2020,46219,103,103
174,,25,,,184.02148,,9,4,2020,46220,43,43
175,,25,,,112.14942,,9,4,2020,46227,223,223
176,,25,,,98.8075,,9,5,2020,46214,164,164
177,,25,,,101.93071,,9,5,2020,46219,104,104
178,,25,,,183.20386,,9,5,2020,46220,44,44
