Date,Integer_Year,Median Bedroom Price,Month,No. of Bedrooms,Year,Zip_Code
1/28/1997,2,112900,1,1,1997,46220
1/28/1998,3,118000,1,1,1998,46220
1/28/1999,4,122400,1,1,1999,46220
1/28/2000,5,97772,1,1,2000,46220
1/28/2001,6,96466,1,1,2001,46220
1/28/2002,7,100138,1,1,2002,46220
1/28/2003,8,105618,1,1,2003,46220
1/28/2004,9,108189,1,1,2004,46220
1/28/2005,10,110849,1,1,2005,46220
1/28/2006,11,115648,1,1,2006,46220
1/28/2007,12,117072,1,1,2007,46220
1/28/2008,13,117651,1,1,2008,46220
1/28/2009,14,115945,1,1,2009,46220
1/28/2010,15,120028,1,1,2010,46220
1/28/2011,16,109523,1,1,2011,46220
1/28/2012,17,108035,1,1,2012,46220
1/28/2013,18,107239,1,1,2013,46220
1/28/2014,19,125526,1,1,2014,46220
1/28/2015,20,130720,1,1,2015,46220
1/28/2016,21,129632,1,1,2016,46220
1/28/2017,22,140276,1,1,2017,46220
1/28/2018,23,148395,1,1,2018,46220
1/28/2019,24,171827,1,1,2019,46220
1/28/1997,2,116300,1,2,1997,46220
1/28/1998,3,128600,1,2,1998,46220
1/28/1999,4,135500,1,2,1999,46220
1/28/2000,5,123239,1,2,2000,46220
1/28/2001,6,131068,1,2,2001,46220
1/28/2002,7,133116,1,2,2002,46220
1/28/2003,8,138589,1,2,2003,46220
1/28/2004,9,142203,1,2,2004,46220
1/28/2005,10,146371,1,2,2005,46220
1/28/2006,11,150517,1,2,2006,46220
1/28/2007,12,151164,1,2,2007,46220
1/28/2008,13,153776,1,2,2008,46220
1/28/2009,14,148693,1,2,2009,46220
1/28/2010,15,156472,1,2,2010,46220
1/28/2011,16,149554,1,2,2011,46220
1/28/2012,17,145686,1,2,2012,46220
1/28/2013,18,150360,1,2,2013,46220
1/28/2014,19,165280,1,2,2014,46220
1/28/2015,20,167324,1,2,2015,46220
1/28/2016,21,168624,1,2,2016,46220
1/28/2017,22,179537,1,2,2017,46220
1/28/2018,23,190877,1,2,2018,46220
1/28/2019,24,211965,1,2,2019,46220
1/28/1997,2,129200,1,3,1997,46220
1/28/1998,3,151400,1,3,1998,46220
1/28/1999,4,150300,1,3,1999,46220
1/28/2000,5,150033,1,3,2000,46220
1/28/2001,6,151297,1,3,2001,46220
1/28/2002,7,153871,1,3,2002,46220
1/28/2003,8,158415,1,3,2003,46220
1/28/2004,9,164390,1,3,2004,46220
1/28/2005,10,169358,1,3,2005,46220
1/28/2006,11,168482,1,3,2006,46220
1/28/2007,12,170499,1,3,2007,46220
1/28/2008,13,176298,1,3,2008,46220
1/28/2009,14,169622,1,3,2009,46220
1/28/2010,15,177431,1,3,2010,46220
1/28/2011,16,169190,1,3,2011,46220
1/28/2012,17,166186,1,3,2012,46220
1/28/2013,18,171495,1,3,2013,46220
1/28/2014,19,186571,1,3,2014,46220
1/28/2015,20,189955,1,3,2015,46220
1/28/2016,21,191544,1,3,2016,46220
1/28/2017,22,203287,1,3,2017,46220
1/28/2018,23,215745,1,3,2018,46220
1/28/2019,24,238347,1,3,2019,46220
1/28/1997,2,169400,1,4,1997,46220
1/28/1998,3,183600,1,4,1998,46220
1/28/1999,4,196000,1,4,1999,46220
1/28/2000,5,214475,1,4,2000,46220
1/28/2001,6,225061,1,4,2001,46220
1/28/2002,7,224727,1,4,2002,46220
1/28/2003,8,226501,1,4,2003,46220
1/28/2004,9,235558,1,4,2004,46220
1/28/2005,10,244713,1,4,2005,46220
1/28/2006,11,245555,1,4,2006,46220
1/28/2007,12,252311,1,4,2007,46220
1/28/2008,13,256529,1,4,2008,46220
1/28/2009,14,247280,1,4,2009,46220
1/28/2010,15,254893,1,4,2010,46220
1/28/2011,16,239697,1,4,2011,46220
1/28/2012,17,234245,1,4,2012,46220
1/28/2013,18,243811,1,4,2013,46220
1/28/2014,19,267301,1,4,2014,46220
1/28/2015,20,283035,1,4,2015,46220
1/28/2016,21,284395,1,4,2016,46220
1/28/2017,22,293150,1,4,2017,46220
1/28/2018,23,308852,1,4,2018,46220
1/28/2019,24,330948,1,4,2019,46220
1/28/1997,2,251300,1,5,1997,46220
1/28/1998,3,281300,1,5,1998,46220
1/28/1999,4,292300,1,5,1999,46220
1/28/2000,5,258767,1,5,2000,46220
1/28/2001,6,282407,1,5,2001,46220
1/28/2002,7,278651,1,5,2002,46220
1/28/2003,8,279056,1,5,2003,46220
1/28/2004,9,303457,1,5,2004,46220
1/28/2005,10,316583,1,5,2005,46220
1/28/2006,11,328897,1,5,2006,46220
1/28/2007,12,348092,1,5,2007,46220
1/28/2008,13,351198,1,5,2008,46220
1/28/2009,14,332875,1,5,2009,46220
1/28/2010,15,356349,1,5,2010,46220
1/28/2011,16,335606,1,5,2011,46220
1/28/2012,17,329328,1,5,2012,46220
1/28/2013,18,347394,1,5,2013,46220
1/28/2014,19,381471,1,5,2014,46220
1/28/2015,20,406425,1,5,2015,46220
1/28/2016,21,399398,1,5,2016,46220
1/28/2017,22,408212,1,5,2017,46220
1/28/2018,23,437883,1,5,2018,46220
1/28/2019,24,466430,1,5,2019,46220
1/28/2000,5,59871,1,1,2000,46219
1/28/2001,6,56400,1,1,2001,46219
1/28/2002,7,58844,1,1,2002,46219
1/28/2003,8,58209,1,1,2003,46219
1/28/2004,9,56035,1,1,2004,46219
1/28/2005,10,56957,1,1,2005,46219
1/28/2006,11,63307,1,1,2006,46219
1/28/2007,12,59884,1,1,2007,46219
1/28/2008,13,58073,1,1,2008,46219
1/28/2009,14,57063,1,1,2009,46219
1/28/2010,15,53887,1,1,2010,46219
1/28/2011,16,49741,1,1,2011,46219
1/28/2012,17,42136,1,1,2012,46219
1/28/2013,18,42994,1,1,2013,46219
1/28/2014,19,46478,1,1,2014,46219
1/28/2015,20,50324,1,1,2015,46219
1/28/2016,21,50760,1,1,2016,46219
1/28/2017,22,55647,1,1,2017,46219
1/28/2018,23,61082,1,1,2018,46219
1/28/2019,24,73409,1,1,2019,46219
1/28/1997,2,78600,1,2,1997,46219
1/28/1998,3,75800,1,2,1998,46219
1/28/1999,4,83500,1,2,1999,46219
1/28/2000,5,76201,1,2,2000,46219
1/28/2001,6,72142,1,2,2001,46219
1/28/2002,7,75438,1,2,2002,46219
1/28/2003,8,74959,1,2,2003,46219
1/28/2004,9,75514,1,2,2004,46219
1/28/2005,10,75794,1,2,2005,46219
1/28/2006,11,81252,1,2,2006,46219
1/28/2007,12,80280,1,2,2007,46219
1/28/2008,13,79416,1,2,2008,46219
1/28/2009,14,75180,1,2,2009,46219
1/28/2010,15,72916,1,2,2010,46219
1/28/2011,16,66142,1,2,2011,46219
1/28/2012,17,57167,1,2,2012,46219
1/28/2013,18,57475,1,2,2013,46219
1/28/2014,19,63760,1,2,2014,46219
1/28/2015,20,67146,1,2,2015,46219
1/28/2016,21,68650,1,2,2016,46219
1/28/2017,22,73682,1,2,2017,46219
1/28/2018,23,80364,1,2,2018,46219
1/28/2019,24,93069,1,2,2019,46219
1/28/1997,2,86400,1,3,1997,46219
1/28/1998,3,83500,1,3,1998,46219
1/28/1999,4,91400,1,3,1999,46219
1/28/2000,5,77234,1,3,2000,46219
1/28/2001,6,77145,1,3,2001,46219
1/28/2002,7,80629,1,3,2002,46219
1/28/2003,8,80782,1,3,2003,46219
1/28/2004,9,82840,1,3,2004,46219
1/28/2005,10,84992,1,3,2005,46219
1/28/2006,11,90720,1,3,2006,46219
1/28/2007,12,91338,1,3,2007,46219
1/28/2008,13,89920,1,3,2008,46219
1/28/2009,14,85068,1,3,2009,46219
1/28/2010,15,84775,1,3,2010,46219
1/28/2011,16,81438,1,3,2011,46219
1/28/2012,17,74087,1,3,2012,46219
1/28/2013,18,76268,1,3,2013,46219
1/28/2014,19,81434,1,3,2014,46219
1/28/2015,20,86662,1,3,2015,46219
1/28/2016,21,88658,1,3,2016,46219
1/28/2017,22,95096,1,3,2017,46219
1/28/2018,23,105021,1,3,2018,46219
1/28/2019,24,119428,1,3,2019,46219
1/28/1997,2,116300,1,4,1997,46219
1/28/1998,3,114700,1,4,1998,46219
1/28/1999,4,113800,1,4,1999,46219
1/28/2000,5,92556,1,4,2000,46219
1/28/2001,6,92463,1,4,2001,46219
1/28/2002,7,98171,1,4,2002,46219
1/28/2003,8,98003,1,4,2003,46219
1/28/2004,9,101162,1,4,2004,46219
1/28/2005,10,104080,1,4,2005,46219
1/28/2006,11,112964,1,4,2006,46219
1/28/2007,12,117101,1,4,2007,46219
1/28/2008,13,116420,1,4,2008,46219
1/28/2009,14,111419,1,4,2009,46219
1/28/2010,15,110551,1,4,2010,46219
1/28/2011,16,109081,1,4,2011,46219
1/28/2012,17,98771,1,4,2012,46219
1/28/2013,18,104603,1,4,2013,46219
1/28/2014,19,111574,1,4,2014,46219
1/28/2015,20,115641,1,4,2015,46219
1/28/2016,21,118528,1,4,2016,46219
1/28/2017,22,126142,1,4,2017,46219
1/28/2018,23,136240,1,4,2018,46219
1/28/2019,24,151986,1,4,2019,46219
1/28/2001,6,112306,1,5,2001,46219
1/28/2002,7,113295,1,5,2002,46219
1/28/2003,8,113436,1,5,2003,46219
1/28/2004,9,115257,1,5,2004,46219
1/28/2005,10,117652,1,5,2005,46219
1/28/2006,11,123883,1,5,2006,46219
1/28/2007,12,125661,1,5,2007,46219
1/28/2008,13,124067,1,5,2008,46219
1/28/2009,14,118611,1,5,2009,46219
1/28/2010,15,123076,1,5,2010,46219
1/28/2011,16,119920,1,5,2011,46219
1/28/2012,17,112685,1,5,2012,46219
1/28/2013,18,120741,1,5,2013,46219
1/28/2014,19,129052,1,5,2014,46219
1/28/2015,20,136319,1,5,2015,46219
1/28/2016,21,136896,1,5,2016,46219
1/28/2017,22,147946,1,5,2017,46219
1/28/2018,23,160076,1,5,2018,46219
1/28/2019,24,176286,1,5,2019,46219
1/28/1997,2,71000,1,1,1997,46227
1/28/1998,3,67400,1,1,1998,46227
1/28/1999,4,67900,1,1,1999,46227
1/28/2000,5,54256,1,1,2000,46227
1/28/2001,6,48873,1,1,2001,46227
1/28/2002,7,52501,1,1,2002,46227
1/28/2003,8,51696,1,1,2003,46227
1/28/2004,9,55666,1,1,2004,46227
1/28/2005,10,57485,1,1,2005,46227
1/28/2006,11,60551,1,1,2006,46227
1/28/2007,12,60756,1,1,2007,46227
1/28/2008,13,63590,1,1,2008,46227
1/28/2009,14,59002,1,1,2009,46227
1/28/2010,15,61266,1,1,2010,46227
1/28/2011,16,62560,1,1,2011,46227
1/28/2012,17,55607,1,1,2012,46227
1/28/2013,18,49412,1,1,2013,46227
1/28/2014,19,58751,1,1,2014,46227
1/28/2015,20,65326,1,1,2015,46227
1/28/2016,21,65249,1,1,2016,46227
1/28/2017,22,70012,1,1,2017,46227
1/28/2018,23,75173,1,1,2018,46227
1/28/2019,24,88766,1,1,2019,46227
1/28/1997,2,75900,1,2,1997,46227
1/28/1998,3,73300,1,2,1998,46227
1/28/1999,4,77100,1,2,1999,46227
1/28/2000,5,66183,1,2,2000,46227
1/28/2001,6,72012,1,2,2001,46227
1/28/2002,7,74799,1,2,2002,46227
1/28/2003,8,72949,1,2,2003,46227
1/28/2004,9,73918,1,2,2004,46227
1/28/2005,10,75554,1,2,2005,46227
1/28/2006,11,78276,1,2,2006,46227
1/28/2007,12,80858,1,2,2007,46227
1/28/2008,13,83128,1,2,2008,46227
1/28/2009,14,80907,1,2,2009,46227
1/28/2010,15,82630,1,2,2010,46227
1/28/2011,16,76695,1,2,2011,46227
1/28/2012,17,74600,1,2,2012,46227
1/28/2013,18,70944,1,2,2013,46227
1/28/2014,19,76894,1,2,2014,46227
1/28/2015,20,82616,1,2,2015,46227
1/28/2016,21,82765,1,2,2016,46227
1/28/2017,22,88654,1,2,2017,46227
1/28/2018,23,96595,1,2,2018,46227
1/28/2019,24,109605,1,2,2019,46227
1/28/1997,2,88100,1,3,1997,46227
1/28/1998,3,92100,1,3,1998,46227
1/28/1999,4,102100,1,3,1999,46227
1/28/2000,5,85801,1,3,2000,46227
1/28/2001,6,95115,1,3,2001,46227
1/28/2002,7,98444,1,3,2002,46227
1/28/2003,8,99095,1,3,2003,46227
1/28/2004,9,101934,1,3,2004,46227
1/28/2005,10,105743,1,3,2005,46227
1/28/2006,11,112667,1,3,2006,46227
1/28/2007,12,114739,1,3,2007,46227
1/28/2008,13,114273,1,3,2008,46227
1/28/2009,14,109950,1,3,2009,46227
1/28/2010,15,112769,1,3,2010,46227
1/28/2011,16,107002,1,3,2011,46227
1/28/2012,17,104337,1,3,2012,46227
1/28/2013,18,106793,1,3,2013,46227
1/28/2014,19,114758,1,3,2014,46227
1/28/2015,20,119713,1,3,2015,46227
1/28/2016,21,122635,1,3,2016,46227
1/28/2017,22,128224,1,3,2017,46227
1/28/2018,23,140089,1,3,2018,46227
1/28/2019,24,154537,1,3,2019,46227
1/28/1997,2,123600,1,4,1997,46227
1/28/1998,3,125400,1,4,1998,46227
1/28/1999,4,126600,1,4,1999,46227
1/28/2000,5,120600,1,4,2000,46227
1/28/2001,6,117816,1,4,2001,46227
1/28/2002,7,118062,1,4,2002,46227
1/28/2003,8,118328,1,4,2003,46227
1/28/2004,9,119721,1,4,2004,46227
1/28/2005,10,123084,1,4,2005,46227
1/28/2006,11,134001,1,4,2006,46227
1/28/2007,12,136145,1,4,2007,46227
1/28/2008,13,133259,1,4,2008,46227
1/28/2009,14,129689,1,4,2009,46227
1/28/2010,15,133628,1,4,2010,46227
1/28/2011,16,127082,1,4,2011,46227
1/28/2012,17,123885,1,4,2012,46227
1/28/2013,18,127913,1,4,2013,46227
1/28/2014,19,135009,1,4,2014,46227
1/28/2015,20,139873,1,4,2015,46227
1/28/2016,21,142988,1,4,2016,46227
1/28/2017,22,149146,1,4,2017,46227
1/28/2018,23,161168,1,4,2018,46227
1/28/2019,24,176379,1,4,2019,46227
1/28/2001,6,141362,1,5,2001,46227
1/28/2002,7,141776,1,5,2002,46227
1/28/2003,8,141247,1,5,2003,46227
1/28/2004,9,145577,1,5,2004,46227
1/28/2005,10,150467,1,5,2005,46227
1/28/2006,11,159356,1,5,2006,46227
1/28/2007,12,162058,1,5,2007,46227
1/28/2008,13,160156,1,5,2008,46227
1/28/2009,14,159755,1,5,2009,46227
1/28/2010,15,161391,1,5,2010,46227
1/28/2011,16,153849,1,5,2011,46227
1/28/2012,17,146233,1,5,2012,46227
1/28/2013,18,149710,1,5,2013,46227
1/28/2014,19,156025,1,5,2014,46227
1/28/2015,20,166217,1,5,2015,46227
1/28/2016,21,165546,1,5,2016,46227
1/28/2017,22,171717,1,5,2017,46227
1/28/2018,23,183499,1,5,2018,46227
1/28/2019,24,200061,1,5,2019,46227
1/28/2011,16,73251,1,1,2011,46214
1/28/2012,17,64233,1,1,2012,46214
1/28/2013,18,59527,1,1,2013,46214
1/28/2014,19,61900,1,1,2014,46214
1/28/2015,20,60266,1,1,2015,46214
1/28/2016,21,59306,1,1,2016,46214
1/28/2017,22,59224,1,1,2017,46214
1/28/2018,23,64961,1,1,2018,46214
1/28/2019,24,75330,1,1,2019,46214
1/28/1997,2,85800,1,2,1997,46214
1/28/1998,3,83000,1,2,1998,46214
1/28/1999,4,85100,1,2,1999,46214
1/28/2000,5,90985,1,2,2000,46214
1/28/2001,6,91963,1,2,2001,46214
1/28/2002,7,92676,1,2,2002,46214
1/28/2003,8,93397,1,2,2003,46214
1/28/2004,9,96479,1,2,2004,46214
1/28/2005,10,99565,1,2,2005,46214
1/28/2006,11,99762,1,2,2006,46214
1/28/2007,12,96922,1,2,2007,46214
1/28/2008,13,98017,1,2,2008,46214
1/28/2009,14,92508,1,2,2009,46214
1/28/2010,15,91090,1,2,2010,46214
1/28/2011,16,85629,1,2,2011,46214
1/28/2012,17,79860,1,2,2012,46214
1/28/2013,18,76771,1,2,2013,46214
1/28/2014,19,81480,1,2,2014,46214
1/28/2015,20,81943,1,2,2015,46214
1/28/2016,21,82827,1,2,2016,46214
1/28/2017,22,84190,1,2,2017,46214
1/28/2018,23,92159,1,2,2018,46214
1/28/2019,24,104728,1,2,2019,46214
1/28/1997,2,91500,1,3,1997,46214
1/28/1998,3,91300,1,3,1998,46214
1/28/1999,4,93500,1,3,1999,46214
1/28/2000,5,87891,1,3,2000,46214
1/28/2001,6,98607,1,3,2001,46214
1/28/2002,7,99318,1,3,2002,46214
1/28/2003,8,102686,1,3,2003,46214
1/28/2004,9,105879,1,3,2004,46214
1/28/2005,10,107548,1,3,2005,46214
1/28/2006,11,109339,1,3,2006,46214
1/28/2007,12,112656,1,3,2007,46214
1/28/2008,13,111378,1,3,2008,46214
1/28/2009,14,103875,1,3,2009,46214
1/28/2010,15,108081,1,3,2010,46214
1/28/2011,16,103113,1,3,2011,46214
1/28/2012,17,96919,1,3,2012,46214
1/28/2013,18,97070,1,3,2013,46214
1/28/2014,19,106166,1,3,2014,46214
1/28/2015,20,108425,1,3,2015,46214
1/28/2016,21,111872,1,3,2016,46214
1/28/2017,22,117503,1,3,2017,46214
1/28/2018,23,128486,1,3,2018,46214
1/28/2019,24,145493,1,3,2019,46214
1/28/1997,2,120300,1,4,1997,46214
1/28/1998,3,121200,1,4,1998,46214
1/28/1999,4,122200,1,4,1999,46214
1/28/2000,5,119800,1,4,2000,46214
1/28/2001,6,109634,1,4,2001,46214
1/28/2002,7,114749,1,4,2002,46214
1/28/2003,8,118795,1,4,2003,46214
1/28/2004,9,122459,1,4,2004,46214
1/28/2005,10,125271,1,4,2005,46214
1/28/2006,11,128707,1,4,2006,46214
1/28/2007,12,130730,1,4,2007,46214
1/28/2008,13,131389,1,4,2008,46214
1/28/2009,14,126798,1,4,2009,46214
1/28/2010,15,131441,1,4,2010,46214
1/28/2011,16,125129,1,4,2011,46214
1/28/2012,17,120484,1,4,2012,46214
1/28/2013,18,120267,1,4,2013,46214
1/28/2014,19,131486,1,4,2014,46214
1/28/2015,20,133692,1,4,2015,46214
1/28/2016,21,137766,1,4,2016,46214
1/28/2017,22,145380,1,4,2017,46214
1/28/2018,23,155502,1,4,2018,46214
1/28/2019,24,173369,1,4,2019,46214
1/28/2001,6,116845,1,5,2001,46214
1/28/2002,7,121424,1,5,2002,46214
1/28/2003,8,126885,1,5,2003,46214
1/28/2004,9,131427,1,5,2004,46214
1/28/2005,10,135829,1,5,2005,46214
1/28/2006,11,142496,1,5,2006,46214
1/28/2007,12,145600,1,5,2007,46214
1/28/2008,13,146353,1,5,2008,46214
1/28/2009,14,141517,1,5,2009,46214
1/28/2010,15,145955,1,5,2010,46214
1/28/2011,16,136414,1,5,2011,46214
1/28/2012,17,127198,1,5,2012,46214
1/28/2013,18,127160,1,5,2013,46214
1/28/2014,19,137240,1,5,2014,46214
1/28/2015,20,140633,1,5,2015,46214
1/28/2016,21,143094,1,5,2016,46214
1/28/2017,22,153506,1,5,2017,46214
1/28/2018,23,161510,1,5,2018,46214
1/28/2019,24,181043,1,5,2019,46214
2/28/2010,15,119586,2,1,2010,46220
2/28/2011,16,109574,2,1,2011,46220
2/28/2012,17,107616,2,1,2012,46220
2/28/2013,18,107557,2,1,2013,46220
2/28/2014,19,128095,2,1,2014,46220
2/28/2015,20,129718,2,1,2015,46220
2/28/2016,21,130547,2,1,2016,46220
2/28/2017,22,141379,2,1,2017,46220
2/28/2018,23,148337,2,1,2018,46220
2/28/2019,24,172462,2,1,2019,46220
2/28/2010,15,157132,2,2,2010,46220
2/28/2011,16,149757,2,2,2011,46220
2/28/2012,17,144907,2,2,2012,46220
2/28/2013,18,151492,2,2,2013,46220
2/28/2014,19,167050,2,2,2014,46220
2/28/2015,20,166136,2,2,2015,46220
2/28/2016,21,169949,2,2,2016,46220
2/28/2017,22,180420,2,2,2017,46220
2/28/2018,23,191195,2,2,2018,46220
2/28/2019,24,212947,2,2,2019,46220
2/28/2010,15,178294,2,3,2010,46220
2/28/2011,16,169133,2,3,2011,46220
2/28/2012,17,165423,2,3,2012,46220
2/28/2013,18,172788,2,3,2013,46220
2/28/2014,19,188919,2,3,2014,46220
2/28/2015,20,188285,2,3,2015,46220
2/28/2016,21,193069,2,3,2016,46220
2/28/2017,22,204098,2,3,2017,46220
2/28/2018,23,216358,2,3,2018,46220
2/28/2019,24,239502,2,3,2019,46220
2/28/2010,15,255859,2,4,2010,46220
2/28/2011,16,239331,2,4,2011,46220
2/28/2012,17,233343,2,4,2012,46220
2/28/2013,18,245519,2,4,2013,46220
2/28/2014,19,271547,2,4,2014,46220
2/28/2015,20,280769,2,4,2015,46220
2/28/2016,21,286053,2,4,2016,46220
2/28/2017,22,294602,2,4,2017,46220
2/28/2018,23,308884,2,4,2018,46220
2/28/2019,24,331767,2,4,2019,46220
2/28/2010,15,358230,2,5,2010,46220
2/28/2011,16,335102,2,5,2011,46220
2/28/2012,17,328421,2,5,2012,46220
2/28/2013,18,350063,2,5,2013,46220
2/28/2014,19,386538,2,5,2014,46220
2/28/2015,20,403392,2,5,2015,46220
2/28/2016,21,402103,2,5,2016,46220
2/28/2017,22,409975,2,5,2017,46220
2/28/2018,23,437098,2,5,2018,46220
2/28/2019,24,468170,2,5,2019,46220
2/28/2000,5,58678,2,1,2000,46219
2/28/2001,6,56695,2,1,2001,46219
2/28/2002,7,59023,2,1,2002,46219
2/28/2003,8,58023,2,1,2003,46219
2/28/2004,9,55925,2,1,2004,46219
2/28/2005,10,57555,2,1,2005,46219
2/28/2006,11,63196,2,1,2006,46219
2/28/2007,12,59941,2,1,2007,46219
2/28/2008,13,57947,2,1,2008,46219
2/28/2009,14,56349,2,1,2009,46219
2/28/2010,15,53863,2,1,2010,46219
2/28/2011,16,48840,2,1,2011,46219
2/28/2012,17,42477,2,1,2012,46219
2/28/2013,18,42628,2,1,2013,46219
2/28/2014,19,47745,2,1,2014,46219
2/28/2015,20,49743,2,1,2015,46219
2/28/2016,21,51097,2,1,2016,46219
2/28/2017,22,56316,2,1,2017,46219
2/28/2018,23,61069,2,1,2018,46219
2/28/2019,24,74566,2,1,2019,46219
2/28/1997,2,77300,2,2,1997,46219
2/28/1998,3,76500,2,2,1998,46219
2/28/1999,4,83800,2,2,1999,46219
2/28/2000,5,74974,2,2,2000,46219
2/28/2001,6,72221,2,2,2001,46219
2/28/2002,7,75865,2,2,2002,46219
2/28/2003,8,74817,2,2,2003,46219
2/28/2004,9,74882,2,2,2004,46219
2/28/2005,10,77238,2,2,2005,46219
2/28/2006,11,80831,2,2,2006,46219
2/28/2007,12,80371,2,2,2007,46219
2/28/2008,13,79365,2,2,2008,46219
2/28/2009,14,74021,2,2,2009,46219
2/28/2010,15,73523,2,2,2010,46219
2/28/2011,16,65273,2,2,2011,46219
2/28/2012,17,56483,2,2,2012,46219
2/28/2013,18,57768,2,2,2013,46219
2/28/2014,19,64868,2,2,2014,46219
2/28/2015,20,66818,2,2,2015,46219
2/28/2016,21,69105,2,2,2016,46219
2/28/2017,22,74219,2,2,2017,46219
2/28/2018,23,80078,2,2,2018,46219
2/28/2019,24,94358,2,2,2019,46219
2/28/1997,2,85500,2,3,1997,46219
2/28/1998,3,83800,2,3,1998,46219
2/28/1999,4,91700,2,3,1999,46219
2/28/2000,5,76901,2,3,2000,46219
2/28/2001,6,77167,2,3,2001,46219
2/28/2002,7,80871,2,3,2002,46219
2/28/2003,8,80877,2,3,2003,46219
2/28/2004,9,82724,2,3,2004,46219
2/28/2005,10,85759,2,3,2005,46219
2/28/2006,11,90591,2,3,2006,46219
2/28/2007,12,91679,2,3,2007,46219
2/28/2008,13,89683,2,3,2008,46219
2/28/2009,14,84044,2,3,2009,46219
2/28/2010,15,85325,2,3,2010,46219
2/28/2011,16,80987,2,3,2011,46219
2/28/2012,17,73610,2,3,2012,46219
2/28/2013,18,76536,2,3,2013,46219
2/28/2014,19,82717,2,3,2014,46219
2/28/2015,20,86178,2,3,2015,46219
2/28/2016,21,89418,2,3,2016,46219
2/28/2017,22,95608,2,3,2017,46219
2/28/2018,23,105248,2,3,2018,46219
2/28/2019,24,120420,2,3,2019,46219
2/28/1997,2,115700,2,4,1997,46219
2/28/1998,3,114800,2,4,1998,46219
2/28/1999,4,113200,2,4,1999,46219
2/28/2000,5,90641,2,4,2000,46219
2/28/2001,6,93651,2,4,2001,46219
2/28/2002,7,98862,2,4,2002,46219
2/28/2003,8,97975,2,4,2003,46219
2/28/2004,9,100848,2,4,2004,46219
2/28/2005,10,105809,2,4,2005,46219
2/28/2006,11,112890,2,4,2006,46219
2/28/2007,12,117365,2,4,2007,46219
2/28/2008,13,116425,2,4,2008,46219
2/28/2009,14,109688,2,4,2009,46219
2/28/2010,15,111766,2,4,2010,46219
2/28/2011,16,108581,2,4,2011,46219
2/28/2012,17,98070,2,4,2012,46219
2/28/2013,18,105382,2,4,2013,46219
2/28/2014,19,112978,2,4,2014,46219
2/28/2015,20,114700,2,4,2015,46219
2/28/2016,21,119625,2,4,2016,46219
2/28/2017,22,126914,2,4,2017,46219
2/28/2018,23,136226,2,4,2018,46219
2/28/2019,24,152985,2,4,2019,46219
2/28/2001,6,112644,2,5,2001,46219
2/28/2002,7,113733,2,5,2002,46219
2/28/2003,8,113406,2,5,2003,46219
2/28/2004,9,114721,2,5,2004,46219
2/28/2005,10,119353,2,5,2005,46219
2/28/2006,11,123829,2,5,2006,46219
2/28/2007,12,125735,2,5,2007,46219
2/28/2008,13,123993,2,5,2008,46219
2/28/2009,14,117144,2,5,2009,46219
2/28/2010,15,124093,2,5,2010,46219
2/28/2011,16,119530,2,5,2011,46219
2/28/2012,17,112301,2,5,2012,46219
2/28/2013,18,121413,2,5,2013,46219
2/28/2014,19,131451,2,5,2014,46219
2/28/2015,20,135202,2,5,2015,46219
2/28/2016,21,137671,2,5,2016,46219
2/28/2017,22,149325,2,5,2017,46219
2/28/2018,23,159492,2,5,2018,46219
2/28/2019,24,177552,2,5,2019,46219
2/28/1997,2,70200,2,1,1997,46227
2/28/1998,3,67300,2,1,1998,46227
2/28/1999,4,67600,2,1,1999,46227
2/28/2000,5,54144,2,1,2000,46227
2/28/2001,6,48712,2,1,2001,46227
2/28/2002,7,52551,2,1,2002,46227
2/28/2003,8,51478,2,1,2003,46227
2/28/2004,9,55525,2,1,2004,46227
2/28/2005,10,58672,2,1,2005,46227
2/28/2006,11,60379,2,1,2006,46227
2/28/2007,12,60983,2,1,2007,46227
2/28/2008,13,63751,2,1,2008,46227
2/28/2009,14,57862,2,1,2009,46227
2/28/2010,15,63042,2,1,2010,46227
2/28/2011,16,61449,2,1,2011,46227
2/28/2012,17,54772,2,1,2012,46227
2/28/2013,18,49682,2,1,2013,46227
2/28/2014,19,59770,2,1,2014,46227
2/28/2015,20,65477,2,1,2015,46227
2/28/2016,21,65598,2,1,2016,46227
2/28/2017,22,70362,2,1,2017,46227
2/28/2018,23,75274,2,1,2018,46227
2/28/2019,24,89682,2,1,2019,46227
2/28/1997,2,75100,2,2,1997,46227
2/28/1998,3,73600,2,2,1998,46227
2/28/1999,4,77000,2,2,1999,46227
2/28/2000,5,66566,2,2,2000,46227
2/28/2001,6,71255,2,2,2001,46227
2/28/2002,7,75011,2,2,2002,46227
2/28/2003,8,73155,2,2,2003,46227
2/28/2004,9,73299,2,2,2004,46227
2/28/2005,10,76513,2,2,2005,46227
2/28/2006,11,78206,2,2,2006,46227
2/28/2007,12,81251,2,2,2007,46227
2/28/2008,13,83361,2,2,2008,46227
2/28/2009,14,79631,2,2,2009,46227
2/28/2010,15,83465,2,2,2010,46227
2/28/2011,16,76481,2,2,2011,46227
2/28/2012,17,73975,2,2,2012,46227
2/28/2013,18,70881,2,2,2013,46227
2/28/2014,19,78036,2,2,2014,46227
2/28/2015,20,82576,2,2,2015,46227
2/28/2016,21,83313,2,2,2016,46227
2/28/2017,22,89036,2,2,2017,46227
2/28/2018,23,96772,2,2,2018,46227
