,Date,% of Homes Decreasing in Value,% of Homes Increasing in Value,% of Listings with Price Reduction,Median % Reduction,Median List Price,Median List Price per Square Foot,Median Market Value (Single Family),Median Price 1 Bedroom,Median Price 2 Bedroom,Median Price 3 Bedroom,Median Price 4 Bedroom,Median Price 5 Bedroom,Sales per Month,Zip_Code,Date.1,Year,Month,Day
7605,2000-02-29,,,,,,,174187.0,131776.0,115546.0,147944.0,196774.0,298051.0,,46250,2000-02-29,2000,02,29
7606,2000-03-31,,,,,,,174247.0,130772.0,115946.0,148373.0,196895.0,297457.0,,46250,2000-03-31,2000,03,31
7607,2000-04-30,,,,,,,174374.0,128972.0,116041.0,148295.0,197350.0,297815.0,,46250,2000-04-30,2000,04,30
7608,2000-05-31,,,,,,,174355.0,126039.0,116359.0,148539.0,197457.0,298120.0,,46250,2000-05-31,2000,05,31
7609,2000-06-30,,,,,,,174437.0,122693.0,116674.0,148088.0,197872.0,300073.0,,46250,2000-06-30,2000,06,30
7610,2000-07-31,,,,,,,174836.0,120698.0,117741.0,148525.0,198512.0,302605.0,,46250,2000-07-31,2000,07,31
7611,2000-08-31,,,,,,,175286.0,119475.0,118529.0,148805.0,199072.0,303729.0,,46250,2000-08-31,2000,08,31
7612,2000-09-30,,,,,,,175415.0,118876.0,118926.0,149281.0,199713.0,304601.0,,46250,2000-09-30,2000,09,30
7613,2000-10-31,,,,,,,175594.0,117177.0,118585.0,149338.0,200112.0,304505.0,,46250,2000-10-31,2000,10,31
7614,2000-11-30,,,,,,,175601.0,115818.0,119035.0,150114.0,200579.0,305571.0,,46250,2000-11-30,2000,11,30
7615,2000-12-31,,,,,,,176117.0,114730.0,119893.0,150045.0,201454.0,308220.0,,46250,2000-12-31,2000,12,31
7616,2001-01-31,,,,,,,176718.0,114162.0,119968.0,149761.0,202916.0,313581.0,,46250,2001-01-31,2001,01,31
7617,2001-02-28,,,,,,,177120.0,113138.0,119301.0,148635.0,203876.0,317540.0,,46250,2001-02-28,2001,02,28
7618,2001-03-31,,,,,,,177185.0,111868.0,118611.0,147769.0,204502.0,319147.0,,46250,2001-03-31,2001,03,31
7619,2001-04-30,,,,,,,177085.0,112062.0,118525.0,147694.0,204544.0,319255.0,,46250,2001-04-30,2001,04,30
7620,2001-05-31,,,,,,,177115.0,113456.0,118263.0,147438.0,205050.0,319122.0,,46250,2001-05-31,2001,05,31
7621,2001-06-30,,,,,,,177316.0,115507.0,117880.0,148230.0,205226.0,317587.0,,46250,2001-06-30,2001,06,30
7622,2001-07-31,,,,,,,177214.0,115926.0,116840.0,148073.0,205220.0,315217.0,,46250,2001-07-31,2001,07,31
7623,2001-08-31,,,,,,,177223.0,115272.0,116260.0,148017.0,205261.0,314462.0,,46250,2001-08-31,2001,08,31
7624,2001-09-30,,,,,,,177232.0,114360.0,115690.0,147576.0,205428.0,314907.0,,46250,2001-09-30,2001,09,30
7625,2001-10-31,,,,,,,177636.0,114332.0,116110.0,148107.0,205782.0,314812.0,,46250,2001-10-31,2001,10,31
7626,2001-11-30,,,,,,,178024.0,114842.0,116619.0,149332.0,205790.0,314546.0,,46250,2001-11-30,2001,11,30
7627,2001-12-31,,,,,,,178437.0,114956.0,116991.0,150252.0,206038.0,313688.0,,46250,2001-12-31,2001,12,31
7628,2002-01-31,,,,,,,178675.0,115312.0,117665.0,150893.0,206228.0,313308.0,,46250,2002-01-31,2002,01,31
7629,2002-02-28,,,,,,,178971.0,115969.0,118334.0,151185.0,206836.0,312695.0,,46250,2002-02-28,2002,02,28
7630,2002-03-31,,,,,,,179347.0,116569.0,118766.0,151836.0,206921.0,313183.0,,46250,2002-03-31,2002,03,31
7631,2002-04-30,,,,,,,179820.0,116666.0,118964.0,152407.0,207036.0,313685.0,,46250,2002-04-30,2002,04,30
7632,2002-05-31,,,,,,,180510.0,117357.0,119195.0,152763.0,207355.0,315311.0,,46250,2002-05-31,2002,05,31
7633,2002-06-30,,,,,,,180848.0,118474.0,119783.0,153165.0,207575.0,315575.0,,46250,2002-06-30,2002,06,30
7634,2002-07-31,,,,,,,181043.0,119034.0,119895.0,153344.0,207751.0,315896.0,,46250,2002-07-31,2002,07,31
7635,2002-08-31,,,,,,,180931.0,119780.0,119419.0,153586.0,207691.0,314791.0,,46250,2002-08-31,2002,08,31
7636,2002-09-30,,,,,,,180924.0,119306.0,119073.0,153848.0,207593.0,314308.0,,46250,2002-09-30,2002,09,30
7637,2002-10-31,,,,,,,180925.0,119431.0,118998.0,153957.0,207684.0,314329.0,,46250,2002-10-31,2002,10,31
7638,2002-11-30,,,,,,,181031.0,118308.0,118679.0,153934.0,207641.0,315185.0,,46250,2002-11-30,2002,11,30
7639,2002-12-31,,,,,,,181168.0,118843.0,118398.0,153948.0,207725.0,316843.0,,46250,2002-12-31,2002,12,31
7640,2003-01-31,,,,,,,181418.0,119176.0,118135.0,154110.0,207889.0,318090.0,,46250,2003-01-31,2003,01,31
7641,2003-02-28,,,,,,,181965.0,119542.0,118636.0,154445.0,208505.0,320192.0,,46250,2003-02-28,2003,02,28
7642,2003-03-31,,,,,,,182861.0,120376.0,119073.0,154912.0,209366.0,322205.0,,46250,2003-03-31,2003,03,31
7643,2003-04-30,,,,,,,183778.0,120233.0,119320.0,155425.0,210695.0,325384.0,,46250,2003-04-30,2003,04,30
7644,2003-05-31,,,,,,,184485.0,119174.0,119086.0,155966.0,211505.0,327068.0,,46250,2003-05-31,2003,05,31
7645,2003-06-30,,,,,,,184938.0,116613.0,118597.0,156307.0,212349.0,329053.0,,46250,2003-06-30,2003,06,30
7646,2003-07-31,,,,,,,185434.0,115889.0,118062.0,156641.0,213022.0,332066.0,,46250,2003-07-31,2003,07,31
7647,2003-08-31,,,,,,,185853.0,115701.0,117840.0,156821.0,213744.0,336661.0,,46250,2003-08-31,2003,08,31
7648,2003-09-30,,,,,,,186264.0,116231.0,117727.0,157059.0,214547.0,341697.0,,46250,2003-09-30,2003,09,30
7649,2003-10-31,,,,,,,186476.0,115845.0,117584.0,157271.0,214791.0,344915.0,,46250,2003-10-31,2003,10,31
7650,2003-11-30,,,,,,,186765.0,115969.0,117685.0,157585.0,215321.0,346960.0,,46250,2003-11-30,2003,11,30
7651,2003-12-31,,,,,,,187088.0,115656.0,117843.0,157829.0,215729.0,348324.0,,46250,2003-12-31,2003,12,31
7652,2004-01-31,,,,,,,187425.0,115897.0,118294.0,158312.0,216366.0,350132.0,,46250,2004-01-31,2004,01,31
7653,2004-02-29,,,,,,,187918.0,116273.0,118745.0,158985.0,216773.0,351777.0,,46250,2004-02-29,2004,02,29
7654,2004-03-31,,,,,,,188764.0,116403.0,119266.0,159668.0,217657.0,352996.0,,46250,2004-03-31,2004,03,31
7655,2004-04-30,,,,,,,189854.0,116339.0,119902.0,160365.0,218677.0,353639.0,,46250,2004-04-30,2004,04,30
7656,2004-05-31,,,,,,,190729.0,116443.0,120086.0,160702.0,220524.0,356328.0,,46250,2004-05-31,2004,05,31
7657,2004-06-30,,,,,,,191327.0,116922.0,120165.0,161200.0,221904.0,359049.0,,46250,2004-06-30,2004,06,30
7658,2004-07-31,,,,,,,191477.0,116812.0,119952.0,161420.0,222808.0,361297.0,,46250,2004-07-31,2004,07,31
7659,2004-08-31,,,,,,,191865.0,116842.0,120169.0,162079.0,223193.0,361549.0,,46250,2004-08-31,2004,08,31
7660,2004-09-30,,,,,,,191975.0,117173.0,120360.0,162404.0,223186.0,361601.0,,46250,2004-09-30,2004,09,30
7661,2004-10-31,,,,,,,192252.0,118162.0,120659.0,162816.0,223123.0,362783.0,,46250,2004-10-31,2004,10,31
7662,2004-11-30,,,,,,,192436.0,118406.0,120607.0,163304.0,222852.0,364044.0,,46250,2004-11-30,2004,11,30
7663,2004-12-31,,,,,,,192879.0,117751.0,120559.0,163918.0,223340.0,365623.0,,46250,2004-12-31,2004,12,31
7664,2005-01-31,,,,,,,193358.0,115815.0,120195.0,164155.0,223734.0,366948.0,,46250,2005-01-31,2005,01,31
7665,2005-02-28,52.74,36.49,,,,,193233.0,113861.0,118874.0,163532.0,224342.0,368011.0,,46250,2005-02-28,2005,02,28
7666,2005-03-31,52.8,36.82,,,,,191660.0,112357.0,117825.0,162601.0,223838.0,369035.0,,46250,2005-03-31,2005,03,31
7667,2005-04-30,52.76,36.23,,,,,189345.0,112127.0,116553.0,161510.0,222836.0,369465.0,,46250,2005-04-30,2005,04,30
7668,2005-05-31,61.35,24.77,,,,,187609.0,111927.0,116746.0,161297.0,220590.0,366351.0,,46250,2005-05-31,2005,05,31
7669,2005-06-30,62.37,25.21,,,,,186948.0,112355.0,117069.0,160826.0,219605.0,362850.0,,46250,2005-06-30,2005,06,30
7670,2005-07-31,56.56,29.68,,,,,187441.0,112631.0,118227.0,161299.0,219299.0,358256.0,,46250,2005-07-31,2005,07,31
7671,2005-08-31,70.87,21.24,,,,,187777.0,112640.0,118414.0,161247.0,220090.0,356671.0,,46250,2005-08-31,2005,08,31
7672,2005-09-30,65.44,26.84,,,,,188718.0,111478.0,118286.0,161463.0,221992.0,354395.0,,46250,2005-09-30,2005,09,30
7673,2005-10-31,79.64,11.61,,,,,189717.0,110789.0,118063.0,161266.0,225940.0,353000.0,,46250,2005-10-31,2005,10,31
7674,2005-11-30,79.41,11.89,,,,,190451.0,111468.0,118216.0,160450.0,230208.0,351571.0,,46250,2005-11-30,2005,11,30
7675,2005-12-31,77.32,13.77,,,,,190589.0,113027.0,118310.0,159865.0,232117.0,349364.0,,46250,2005-12-31,2005,12,31
7676,2006-01-31,70.32,20.41,,,,,190447.0,114531.0,118377.0,159588.0,232554.0,347187.0,,46250,2006-01-31,2006,01,31
7677,2006-02-28,67.48,22.42,,,,,190474.0,115162.0,118825.0,159906.0,232404.0,344948.0,,46250,2006-02-28,2006,02,28
7678,2006-03-31,63.81,24.82,,,,,191344.0,115238.0,119200.0,160502.0,233658.0,343878.0,,46250,2006-03-31,2006,03,31
7679,2006-04-30,67.01,21.79,,,,,192937.0,114971.0,119473.0,161108.0,235388.0,342961.0,,46250,2006-04-30,2006,04,30
7680,2006-05-31,71.47,18.52,,,,,194635.0,114977.0,119125.0,161866.0,238160.0,344526.0,,46250,2006-05-31,2006,05,31
7681,2006-06-30,69.18,20.68,,,,,195821.0,115272.0,118695.0,163011.0,239186.0,345823.0,,46250,2006-06-30,2006,06,30
7682,2006-07-31,67.99,20.94,,,,,196096.0,116290.0,117842.0,163559.0,240520.0,347995.0,,46250,2006-07-31,2006,07,31
7683,2006-08-31,64.53,23.55,,,,,196513.0,116339.0,117556.0,164133.0,241634.0,348934.0,,46250,2006-08-31,2006,08,31
7684,2006-09-30,57.04,30.29,,,,,196833.0,117106.0,117498.0,164753.0,242960.0,350546.0,,46250,2006-09-30,2006,09,30
7685,2006-10-31,55.64,30.42,,,,,196850.0,115992.0,117280.0,165730.0,241916.0,350501.0,,46250,2006-10-31,2006,10,31
7686,2006-11-30,53.84,31.69,,,,,196517.0,114793.0,116820.0,166722.0,239394.0,349451.0,,46250,2006-11-30,2006,11,30
7687,2006-12-31,48.9,38.8,,,,,196391.0,113155.0,116415.0,166994.0,238136.0,350080.0,,46250,2006-12-31,2006,12,31
7688,2007-01-31,47.6,39.18,,,,,196218.0,112291.0,116216.0,166699.0,238081.0,350446.0,,46250,2007-01-31,2007,01,31
7689,2007-02-28,48.24,39.18,,,,,196730.0,112370.0,116218.0,167025.0,239184.0,351803.0,,46250,2007-02-28,2007,02,28
7690,2007-03-31,49.66,38.86,,,,,197074.0,112090.0,115637.0,167170.0,239824.0,350801.0,,46250,2007-03-31,2007,03,31
7691,2007-04-30,46.8,41.77,,,,,197142.0,111921.0,115470.0,167688.0,239763.0,350298.0,,46250,2007-04-30,2007,04,30
7692,2007-05-31,45.93,43.72,,,,,196228.0,111202.0,114973.0,167055.0,238969.0,349525.0,,46250,2007-05-31,2007,05,31
7693,2007-06-30,45.93,41.98,,,,,195047.0,109820.0,114701.0,166135.0,238192.0,348831.0,,46250,2007-06-30,2007,06,30
7694,2007-07-31,44.63,42.83,,,,,194305.0,108428.0,114419.0,165160.0,237117.0,349069.0,,46250,2007-07-31,2007,07,31
7695,2007-08-31,41.3,44.89,,,,,193407.0,108472.0,114144.0,164220.0,235440.0,347574.0,,46250,2007-08-31,2007,08,31
7696,2007-09-30,37.4,48.39,,,,,192550.0,109174.0,113905.0,163405.0,233412.0,347403.0,,46250,2007-09-30,2007,09,30
7697,2007-10-31,33.35,52.1,,,,,191508.0,110251.0,113843.0,162536.0,231738.0,347712.0,,46250,2007-10-31,2007,10,31
7698,2007-11-30,33.96,51.36,,,,,191866.0,111330.0,114275.0,162912.0,232228.0,350158.0,,46250,2007-11-30,2007,11,30
7699,2007-12-31,37.63,46.92,,,,,192528.0,112114.0,115062.0,164174.0,233304.0,352017.0,,46250,2007-12-31,2007,12,31
7700,2008-01-31,43.4,39.82,,,,,193628.0,112190.0,115388.0,165717.0,235251.0,353196.0,,46250,2008-01-31,2008,01,31
7701,2008-02-29,44.82,39.97,,,,,193485.0,111056.0,115344.0,165884.0,235607.0,353482.0,,46250,2008-02-29,2008,02,29
7702,2008-03-31,42.49,40.24,,,,,192812.0,111620.0,115311.0,165301.0,234855.0,352699.0,,46250,2008-03-31,2008,03,31
7703,2008-04-30,43.66,39.2,,,,,191794.0,112276.0,115155.0,164223.0,233777.0,351800.0,,46250,2008-04-30,2008,04,30
7704,2008-05-31,46.58,38.91,,,,,191042.0,113874.0,115190.0,163406.0,233234.0,350092.0,,46250,2008-05-31,2008,05,31
7705,2008-06-30,42.13,43.42,,,,,190848.0,114928.0,115244.0,162940.0,234096.0,350646.0,28.0,46250,2008-06-30,2008,06,30
7706,2008-07-31,36.89,49.92,,,,,190727.0,115389.0,115061.0,162582.0,235335.0,350193.0,27.0,46250,2008-07-31,2008,07,31
7707,2008-08-31,37.29,49.36,,,,,190845.0,114432.0,114594.0,162587.0,236566.0,351085.0,24.0,46250,2008-08-31,2008,08,31
7708,2008-09-30,38.35,48.22,,,,,190373.0,112830.0,113774.0,162148.0,236930.0,349369.0,17.0,46250,2008-09-30,2008,09,30
7709,2008-10-31,42.21,43.64,,,,,190386.0,112427.0,113223.0,162078.0,237440.0,348415.0,13.0,46250,2008-10-31,2008,10,31
7710,2008-11-30,33.18,52.48,,,,,189131.0,111371.0,112149.0,160797.0,236063.0,345340.0,6.0,46250,2008-11-30,2008,11,30
7711,2008-12-31,23.93,64.7,,,,,187128.0,110682.0,110547.0,158752.0,233614.0,340991.0,13.0,46250,2008-12-31,2008,12,31
7712,2009-01-31,15.08,75.37,,,,,185158.0,110556.0,109350.0,156854.0,230450.0,337903.0,9.0,46250,2009-01-31,2009,01,31
7713,2009-02-28,9.84,84.07,,,,,183742.0,111719.0,108529.0,155522.0,228359.0,334945.0,8.0,46250,2009-02-28,2009,02,28
7714,2009-03-31,8.38,86.55,,,,,183636.0,111457.0,108518.0,155495.0,227781.0,336004.0,16.0,46250,2009-03-31,2009,03,31
7715,2009-04-30,7.34,89.12,,,,,183504.0,110664.0,108504.0,155550.0,227821.0,335949.0,17.0,46250,2009-04-30,2009,04,30
7716,2009-05-31,6.3,90.5,,,,,184765.0,109237.0,108686.0,156786.0,228201.0,336734.0,11.0,46250,2009-05-31,2009,05,31
