,Date,% of Homes Decreasing in Value,% of Homes Increasing in Value,% of Listings with Price Reduction,Median % Reduction,Median List Price,Median List Price per Square Foot,Median Market Value (Single Family),Median Price 1 Bedroom,Median Price 2 Bedroom,Median Price 3 Bedroom,Median Price 4 Bedroom,Median Price 5 Bedroom,Sales per Month,Zip_Code,Month
2934,2011-12-31,54.33,35.25,10.5042016806723,4.76644423260247,109900.0,73.6111111111111,104689.0,56329.0,75203.0,105035.0,124586.0,146823.0,65.0,46227,12
2935,2012-01-31,62.74,28.47,14.754098360655698,4.952380952380951,109900.0,73.2154137713203,104034.0,55607.0,74600.0,104337.0,123885.0,146233.0,29.0,46227,01
2936,2012-02-29,56.69,34.37,11.673151750972801,4.25803423006131,109900.0,72.7915135043537,103605.0,54772.0,73975.0,103923.0,123206.0,145293.0,30.0,46227,02
2937,2012-03-31,60.11,31.63,16.728624535316,3.6730945821854903,109900.0,73.2447097124254,103802.0,54758.0,73571.0,104182.0,123601.0,145372.0,41.0,46227,03
2938,2012-04-30,57.44,35.1,14.028776978417302,2.60869565217391,110000.0,73.90873015873021,104488.0,54566.0,73579.0,104993.0,124547.0,145953.0,34.0,46227,04
2939,2012-05-31,56.27,36.95,18.0147058823529,4.14141414141415,109900.0,73.8498789346247,105513.0,55031.0,74007.0,106172.0,126072.0,147784.0,52.0,46227,05
2940,2012-06-30,57.26,36.52,17.508417508417498,3.8863044118467998,110000.0,74.9025650941521,105998.0,54470.0,74106.0,106766.0,126770.0,148239.0,48.0,46227,06
2941,2012-07-31,68.52,26.0,21.404682274247502,3.80042360643111,113850.0,75.34744779582371,106341.0,53837.0,74189.0,107182.0,127352.0,148887.0,58.0,46227,07
2942,2012-08-31,76.14,19.65,18.390804597701102,2.2207626504277203,114995.0,78.2407407407407,106034.0,52574.0,73526.0,106937.0,127293.0,148496.0,52.0,46227,08
2943,2012-09-30,81.63,15.1,17.4418604651163,3.7777293740107,114900.0,78.76231122783979,105874.0,51448.0,72806.0,106847.0,127337.0,149013.0,43.0,46227,09
2944,2012-10-31,83.43,13.52,18.8,3.04523273273273,109945.0,77.7334851936219,106178.0,50831.0,72469.0,107198.0,127834.0,150127.0,53.0,46227,10
2945,2012-11-30,77.5,18.49,15.6521739130435,4.35161009573543,109900.0,76.8492241307775,105932.0,50225.0,71889.0,106973.0,127675.0,150111.0,46.0,46227,11
2946,2012-12-31,69.11,24.6,10.5990783410138,5.005005005005001,109900.0,76.1119997539143,105843.0,49837.0,71403.0,106891.0,127860.0,150074.0,38.0,46227,12
2947,2013-01-31,56.05,34.88,14.027149321266998,3.33823103809078,109900.0,76.8433947005375,105703.0,49412.0,70944.0,106793.0,127913.0,149710.0,40.0,46227,01
2948,2013-02-28,62.6,28.56,11.788617886178901,4.46428571428571,109888.0,76.53061224489801,106083.0,49682.0,70881.0,107212.0,128743.0,150398.0,43.0,46227,02
2949,2013-03-31,62.47,24.75,13.9442231075697,5.1,109900.0,76.4597505668934,106359.0,50342.0,71324.0,107501.0,128879.0,150594.0,43.0,46227,03
2950,2013-04-30,69.48,17.35,13.9097744360902,5.4650781570165705,110000.0,77.5776397515528,107179.0,51383.0,72097.0,108299.0,129710.0,151503.0,59.0,46227,04
2951,2013-05-31,81.22,9.52,16.6666666666667,3.84911470361817,117450.0,79.75331089882759,108132.0,51741.0,72752.0,109160.0,130281.0,152155.0,60.0,46227,05
2952,2013-06-30,91.56,4.33,16.0771704180064,3.84615384615384,119900.0,80.7551127425275,109181.0,52292.0,73210.0,110158.0,131009.0,152818.0,62.0,46227,06
2953,2013-07-31,78.11,13.15,14.6417445482866,3.45065562456867,117000.0,80.0,109605.0,52984.0,73347.0,110538.0,130831.0,152458.0,67.0,46227,07
2954,2013-08-31,67.69,22.05,18.9873417721519,4.01773031328288,118950.0,83.2329371887685,110292.0,54249.0,73962.0,111232.0,131136.0,152623.0,71.0,46227,08
2955,2013-09-30,44.76,45.38,18.213058419244,3.52360817477096,119900.0,83.170198368155,110731.0,55474.0,74566.0,111653.0,131613.0,152893.0,66.0,46227,09
2956,2013-10-31,30.39,61.39,21.505376344086,3.6589499258610694,114900.0,80.98769727613829,111003.0,56007.0,74886.0,111915.0,132086.0,153217.0,61.0,46227,10
2957,2013-11-30,36.01,51.73,16.923076923076902,4.997821461236099,112500.0,79.1783178266985,111604.0,56566.0,75238.0,112536.0,132668.0,153663.0,50.0,46227,11
2958,2013-12-31,35.35,53.18,11.9341563786008,4.07743153918791,109994.5,78.395385422129,112363.0,57424.0,75825.0,113307.0,133367.0,154185.0,55.0,46227,12
2959,2014-01-31,46.33,44.56,12.280701754386001,5.6351563865105705,109999.0,79.4419894418411,113788.0,58751.0,76894.0,114758.0,135009.0,156025.0,62.0,46227,01
2960,2014-02-28,45.71,45.39,13.0801687763713,3.74331550802139,110000.0,79.7202797202797,115206.0,59770.0,78036.0,116165.0,136882.0,158568.0,43.0,46227,02
2961,2014-03-31,46.31,44.83,13.095238095238098,3.00034261661201,111750.0,79.41763902028801,116744.0,60090.0,78753.0,117714.0,139110.0,161699.0,75.0,46227,03
2962,2014-04-30,37.82,53.19,16.728624535316,4.2253521126760605,119900.0,80.10204081632651,117334.0,60144.0,79132.0,118268.0,139871.0,163193.0,90.0,46227,04
2963,2014-05-31,32.4,60.35,17.7474402730375,2.87976961843053,120000.0,80.1616247290548,117366.0,60423.0,79395.0,118276.0,139827.0,163516.0,71.0,46227,05
2964,2014-06-30,25.34,68.41,20.4081632653061,3.5353535353535404,120000.0,81.6353378683079,117289.0,61034.0,79946.0,118151.0,139642.0,164017.0,58.0,46227,06
2965,2014-07-31,22.96,71.59,22.5589225589226,3.3674790448020695,120000.0,81.0845431255337,117727.0,61629.0,80645.0,118544.0,140126.0,165142.0,88.0,46227,07
2966,2014-08-31,20.14,74.42,23.7226277372263,3.88652692746961,120000.0,79.1525745112702,117935.0,62183.0,81058.0,118696.0,140312.0,165696.0,59.0,46227,08
2967,2014-09-30,23.26,71.24,18.75,3.5087719298245603,119900.0,81.086387434555,117922.0,62650.0,81178.0,118655.0,139885.0,165088.0,84.0,46227,09
2968,2014-10-31,27.99,66.43,15.2482269503546,3.45065562456867,119999.5,80.5689742490942,118005.0,63562.0,81372.0,118750.0,139631.0,164609.0,50.0,46227,10
2969,2014-11-30,35.31,59.48,11.231884057971001,4.1003623996768,119900.0,79.48226270373921,118517.0,64325.0,81897.0,119279.0,139936.0,165236.0,37.0,46227,11
2970,2014-12-31,42.64,52.16,12.0481927710843,3.125,119900.0,78.8416815493577,119025.0,65001.0,82449.0,119810.0,140293.0,166365.0,59.0,46227,12
2971,2015-01-31,42.83,51.93,14.0425531914894,3.37894983991483,119900.0,80.01373626373629,118953.0,65326.0,82616.0,119713.0,139873.0,166217.0,35.0,46227,01
2972,2015-02-28,45.95,49.67,8.54700854700855,5.979527517347321,119200.0,81.943645773433,118502.0,65477.0,82576.0,119243.0,138929.0,164955.0,29.0,46227,02
2973,2015-03-31,47.42,48.27,11.814345991561199,3.73030583873957,124900.0,82.4761904761905,117873.0,65552.0,82408.0,118580.0,138014.0,163361.0,40.0,46227,03
2974,2015-04-30,54.68,39.96,13.235294117647099,3.2275416890801503,124900.0,81.84143222506391,117828.0,65680.0,82427.0,118555.0,137841.0,162753.0,52.0,46227,04
2975,2015-05-31,61.05,32.33,12.1107266435986,4.11864406779661,124950.0,83.6721379776512,118150.0,65878.0,82409.0,118946.0,138364.0,162793.0,43.0,46227,05
2976,2015-06-30,65.99,26.64,15.1898734177215,3.8409683723455097,125000.0,84.23180592991909,118469.0,65673.0,82116.0,119350.0,138782.0,162786.0,55.0,46227,06
2977,2015-07-31,71.27,21.24,16.7763157894737,3.84615384615384,127950.0,85.37279453614109,118109.0,65039.0,81382.0,119098.0,138655.0,161920.0,59.0,46227,07
2978,2015-08-31,68.87,23.44,19.6551724137931,3.57398141529665,124900.0,84.4375907513938,117699.0,64402.0,80698.0,118746.0,138405.0,161353.0,62.0,46227,08
2979,2015-09-30,65.2,25.83,17.472118959107803,3.5123185199326596,124900.0,83.9419363910933,117936.0,64102.0,80571.0,119046.0,138940.0,161751.0,82.0,46227,09
2980,2015-10-31,62.95,27.34,20.325203252032498,3.62581580855692,124900.0,83.0242413950917,118513.0,63833.0,80739.0,119618.0,139614.0,162663.0,52.0,46227,10
2981,2015-11-30,60.23,30.02,11.688311688311698,3.22788896061975,121225.0,84.88226251615829,119460.0,64227.0,81303.0,120576.0,140771.0,163872.0,43.0,46227,11
2982,2015-12-31,20.35,68.8,8.21917808219178,4.07407407407407,119950.0,83.77676950998179,120410.0,64603.0,81892.0,121518.0,141838.0,164617.0,66.0,46227,12
2983,2016-01-31,18.74,71.37,11.052631578947402,4.43478260869565,115000.0,81.653596302626,121517.0,65249.0,82765.0,122635.0,142988.0,165546.0,38.0,46227,01
2984,2016-02-29,19.49,71.02,10.5263157894737,5.21739130434783,120000.0,82.5,122314.0,65598.0,83313.0,123429.0,143843.0,166094.0,38.0,46227,02
2985,2016-03-31,16.68,74.95,12.558139534883699,3.5123185199326596,124900.0,85.705209656925,122403.0,65788.0,83548.0,123487.0,143719.0,165900.0,37.0,46227,03
2986,2016-04-30,17.49,73.95,10.833333333333302,3.77777777777778,125000.0,87.3209811559111,122317.0,65577.0,83315.0,123362.0,143531.0,165329.0,65.0,46227,04
2987,2016-05-31,13.7,77.96,12.5506072874494,4.10896551724138,124900.0,88.51298190401259,122267.0,65615.0,83267.0,123249.0,143286.0,164812.0,45.0,46227,05
2988,2016-06-30,14.96,78.25,11.836734693877599,3.17483246981781,124000.0,88.8501048852429,123009.0,66464.0,83903.0,123948.0,144158.0,165446.0,14.0,46227,06
3207,2010-09-30,29.21,56.35,21.9251336898396,4.01654846335697,139950.0,76.5178571428571,129581.0,88657.0,95143.0,118244.0,163657.0,259544.0,19.0,46228,09
3208,2010-10-31,23.51,63.02,15.5,4.76644423260247,140000.0,76.4849728954082,128522.0,87120.0,94239.0,117193.0,161972.0,257205.0,24.0,46228,10
3209,2010-11-30,23.57,64.25,10.3260869565217,3.5714285714285694,139900.0,73.87287509238729,127548.0,85122.0,92778.0,116202.0,160595.0,255064.0,9.0,46228,11
3210,2010-12-31,23.51,64.32,9.2896174863388,4.740777471846339,133900.0,72.37510346968341,127051.0,83436.0,92094.0,115873.0,160182.0,254820.0,22.0,46228,12
3211,2011-01-31,23.85,64.11,14.117647058823499,7.78368240075024,139950.0,74.99375,127356.0,81631.0,92079.0,116352.0,160495.0,254166.0,19.0,46228,01
3212,2011-02-28,21.54,67.91,9.604519774011301,2.77932184546971,138000.0,74.7995212447636,127383.0,80510.0,91643.0,116478.0,160675.0,252572.0,9.0,46228,02
3213,2011-03-31,18.55,71.7,18.461538461538503,5.26592943654555,140000.0,74.7995212447636,126969.0,79205.0,90973.0,116041.0,160230.0,250604.0,9.0,46228,03
3214,2011-04-30,17.77,71.93,17.553191489361698,4.4804775273907,140000.0,74.7995212447636,125297.0,77684.0,89835.0,114410.0,158660.0,247187.0,16.0,46228,04
3215,2011-05-31,15.99,74.96,17.204301075268802,3.39310633129701,139900.0,74.99375,123361.0,75416.0,88890.0,112632.0,156395.0,243928.0,17.0,46228,05
3216,2011-06-30,14.8,76.54,20.218579234972697,3.85542168674698,139900.0,75.39796529024541,121946.0,74319.0,88069.0,111382.0,154675.0,240561.0,23.0,46228,06
3217,2011-07-31,16.45,74.83,19.587628865979397,3.59639963406569,139900.0,76.7930327868852,121753.0,73906.0,87794.0,111129.0,154443.0,240385.0,23.0,46228,07
3218,2011-08-31,20.65,70.72,20.618556701030897,3.85322461082283,138750.0,74.5069745069745,122732.0,75073.0,88043.0,111906.0,155772.0,242345.0,22.0,46228,08
3219,2011-09-30,24.19,67.11,12.6373626373626,4.44444444444444,135000.0,73.8730572645035,123831.0,75718.0,88500.0,112903.0,157494.0,244976.0,18.0,46228,09
3220,2011-10-31,26.81,63.8,17.1597633136095,3.2949890121815497,139000.0,74.4439338235294,123891.0,76508.0,88269.0,113059.0,157600.0,245302.0,18.0,46228,10
3221,2011-11-30,27.85,62.33,12.658227848101301,4.72103004291845,134950.0,74.32181345224821,123623.0,77027.0,88288.0,112969.0,157063.0,245219.0,12.0,46228,11
3222,2011-12-31,36.5,55.57,8.45070422535211,3.62012588747277,131490.0,72.3600387538253,122896.0,76828.0,87516.0,112403.0,155547.0,243894.0,25.0,46228,12
3223,2012-01-31,48.99,43.6,13.28125,3.12695434646654,140000.0,73.3866119098913,122096.0,76100.0,86232.0,111736.0,153863.0,242129.0,11.0,46228,01
3224,2012-02-29,51.25,42.07,18.6046511627907,4.86772486772487,139000.0,74.9034926470588,121479.0,74985.0,85576.0,111354.0,152731.0,240917.0,17.0,46228,02
3225,2012-03-31,66.52,27.41,20.2797202797203,4.18410041841004,133450.0,73.9307913642526,121410.0,74647.0,85233.0,111412.0,152895.0,241423.0,16.0,46228,03
3226,2012-04-30,70.37,23.48,12.5827814569536,4.81179354487267,135950.0,73.984375,121902.0,73696.0,84770.0,111872.0,154068.0,243426.0,18.0,46228,04
3227,2012-05-31,69.96,24.64,12.8205128205128,3.01146952453044,137000.0,75.6186984417965,123163.0,73809.0,84377.0,112897.0,155906.0,245699.0,18.0,46228,05
3228,2012-06-30,73.28,22.43,14.6496815286624,4.89870180959874,129900.0,74.32181345224821,123993.0,73763.0,84022.0,113583.0,156700.0,247579.0,23.0,46228,06
3229,2012-07-31,72.61,22.91,18.0555555555556,3.7721324095458,125000.0,74.9515587551176,124758.0,74144.0,84216.0,114279.0,157280.0,248770.0,26.0,46228,07
3230,2012-08-31,73.51,22.0,19.2857142857143,3.24010556303783,129900.0,74.5486312770223,124726.0,73436.0,83902.0,114214.0,156777.0,248855.0,23.0,46228,08
3231,2012-09-30,73.69,22.39,16.9117647058824,3.01093546376565,132000.0,74.12482711133221,124544.0,73067.0,83842.0,113941.0,156594.0,248891.0,23.0,46228,09
3232,2012-10-31,74.26,21.93,14.285714285714299,3.42193080030443,130000.0,74.2117865564427,124842.0,72434.0,84031.0,114048.0,157155.0,249221.0,27.0,46228,10
3233,2012-11-30,73.32,21.75,17.5572519083969,2.5765738299274905,137900.0,75.6734006734007,124352.0,72346.0,84381.0,113376.0,157125.0,248035.0,14.0,46228,11
3234,2012-12-31,73.14,20.92,6.61157024793388,3.38147677001652,135000.0,74.0601503759399,124414.0,72692.0,85242.0,113269.0,157753.0,247318.0,13.0,46228,12
3235,2013-01-31,57.17,34.15,8.40336134453782,4.81637099284158,134900.0,72.1073717948718,123999.0,73076.0,86051.0,112783.0,157946.0,246194.0,21.0,46228,01
3236,2013-02-28,63.68,28.12,9.64912280701754,3.45065562456867,134950.0,73.6530354947682,124392.0,73659.0,86231.0,112986.0,158543.0,246606.0,20.0,46228,02
3237,2013-03-31,54.93,35.45,9.77443609022556,5.535519125683059,139900.0,74.220096380074,124705.0,73783.0,86343.0,113223.0,158523.0,245699.0,16.0,46228,03
3238,2013-04-30,70.53,20.83,18.2432432432432,3.4924330616996495,139945.0,73.2390690032158,125951.0,74890.0,86775.0,114279.0,159435.0,246744.0,26.0,46228,04
3239,2013-05-31,84.01,11.1,16.9934640522876,3.76259819706858,139900.0,72.30538922155691,126681.0,74900.0,86593.0,114991.0,160540.0,247984.0,19.0,46228,05
3240,2013-06-30,77.25,15.05,21.0884353741497,2.85877644368211,147995.0,75.3810019231375,127053.0,74786.0,86798.0,115194.0,162247.0,248148.0,24.0,46228,06
3241,2013-07-31,79.3,13.77,15.231788079470197,3.47490347490348,147995.0,76.22056580389909,126752.0,74481.0,87089.0,114899.0,162973.0,246391.0,30.0,46228,07
3242,2013-08-31,78.03,15.88,17.2185430463576,3.33555703802535,144945.0,77.6345621080353,126973.0,74784.0,88288.0,115156.0,164321.0,245446.0,29.0,46228,08
3243,2013-09-30,74.96,19.16,20.9302325581395,2.56541816316059,145000.0,78.8888888888889,127591.0,75061.0,88797.0,115866.0,165188.0,245866.0,19.0,46228,09
3244,2013-10-31,72.96,19.96,25.3968253968254,2.52576928907079,147950.0,79.3140090737318,128227.0,75079.0,89213.0,116545.0,166405.0,247376.0,19.0,46228,10
3245,2013-11-30,71.15,21.93,13.9344262295082,3.82116483295345,139900.0,78.74375,129239.0,74878.0,89288.0,117532.0,167979.0,249252.0,23.0,46228,11
3246,2013-12-31,68.41,22.91,18.965517241379303,4.70094526638322,139900.0,76.6423357664234,130125.0,74922.0,89464.0,118325.0,169769.0,251690.0,26.0,46228,12
3247,2014-01-31,67.77,22.93,15.596330275229398,4.44444444444444,134950.0,75.72545825106141,131750.0,75767.0,90164.0,119759.0,172392.0,256435.0,17.0,46228,01
3248,2014-02-28,65.97,25.49,11.2068965517241,6.27788736364324,137000.0,75.82487309644671,133384.0,76768.0,91599.0,121238.0,175362.0,260741.0,16.0,46228,02
3249,2014-03-31,56.46,33.42,15.5172413793103,3.08747855917667,139900.0,78.2023289665211,135278.0,78208.0,93226.0,122982.0,178518.0,265883.0,35.0,46228,03
3250,2014-04-30,26.72,64.16,10.9375,2.63071399036312,139900.0,79.5075757575758,135987.0,79024.0,94663.0,123735.0,180122.0,267783.0,26.0,46228,04
3251,2014-05-31,19.8,74.71,11.347517730496499,3.14465408805031,140000.0,79.94556917231621,136180.0,80636.0,96039.0,123965.0,180172.0,268630.0,25.0,46228,05
3252,2014-06-30,21.34,73.37,14.7887323943662,3.0,145950.0,81.3745879767697,136321.0,80964.0,96665.0,124261.0,179808.0,269837.0,37.0,46228,06
3253,2014-07-31,19.55,75.68,20.7407407407407,3.5931293885903,142900.0,79.8611111111111,136964.0,81137.0,96904.0,124948.0,180010.0,272328.0,29.0,46228,07
3254,2014-08-31,19.46,76.79,18.0451127819549,5.24430350011745,140000.0,79.1031006190249,137345.0,80574.0,96697.0,125319.0,180090.0,274286.0,29.0,46228,08
3255,2014-09-30,21.22,75.18,14.960629921259802,3.97668810920772,139900.0,76.3533802063672,137324.0,80956.0,97080.0,125337.0,179817.0,274255.0,20.0,46228,09
3256,2014-10-31,22.68,73.51,17.0731707317073,4.6456687795239,139900.0,78.5800578159382,137223.0,81600.0,97407.0,125257.0,179476.0,274541.0,19.0,46228,10
3257,2014-11-30,26.6,69.97,21.1009174311927,4.5495905368516905,134900.0,73.5155640124902,137555.0,81931.0,97867.0,125712.0,179597.0,275831.0,29.0,46228,11
3258,2014-12-31,28.77,67.51,12.962962962963,4.69376654458426,134900.0,72.3296888141295,137915.0,81974.0,98072.0,126069.0,179722.0,276977.0,18.0,46228,12
3259,2015-01-31,29.46,65.81,15.7407407407407,5.71755288736421,127500.0,71.3636363636364,137630.0,81555.0,97798.0,125842.0,178989.0,274870.0,11.0,46228,01
3260,2015-02-28,30.92,64.47,13.274336283185802,6.84931506849316,124900.0,71.9529085872576,136869.0,81239.0,97423.0,125139.0,177500.0,271829.0,14.0,46228,02
3261,2015-03-31,31.76,63.88,13.3858267716535,2.77808645405045,129900.0,74.63804293559659,135880.0,80408.0,96824.0,124247.0,176042.0,268462.0,18.0,46228,03
3262,2015-04-30,35.62,58.82,18.1159420289855,3.8610038610038595,135000.0,78.6123032904149,135740.0,80032.0,96624.0,124133.0,175508.0,267029.0,22.0,46228,04
3263,2015-05-31,43.56,50.1,12.5,3.5971223021582697,148625.0,77.5182457892047,136146.0,79181.0,96557.0,124520.0,176177.0,266671.0,21.0,46228,05
3264,2015-06-30,54.68,37.86,18.300653594771198,2.94204203164491,155000.0,83.5380177622479,136642.0,79351.0,96675.0,124981.0,176674.0,266262.0,18.0,46228,06
3265,2015-07-31,65.0,27.43,21.1920529801325,2.70416441319632,154900.0,84.8896434634974,136405.0,79414.0,96371.0,124802.0,176550.0,264834.0,27.0,46228,07
3266,2015-08-31,62.89,26.67,21.935483870967698,2.74842767295597,150000.0,80.9140800719748,136053.0,79970.0,95946.0,124495.0,176084.0,263056.0,23.0,46228,08
3267,2015-09-30,61.5,27.7,17.307692307692303,3.33555703802535,146450.0,79.0718457212463,136241.0,79841.0,95518.0,124604.0,176674.0,262970.0,39.0,46228,09
3268,2015-10-31,59.57,29.76,18.4397163120567,2.72203353085706,148900.0,78.6123032904149,136785.0,79709.0,95388.0,125043.0,177430.0,263457.0,16.0,46228,10
3269,2015-11-30,61.36,28.97,16.923076923076902,3.5789473684210495,144400.0,81.4765739185402,137784.0,80360.0,95794.0,125808.0,178826.0,264752.0,23.0,46228,11
3270,2015-12-31,18.14,75.6,8.47457627118644,3.44197206739977,141900.0,82.05968900575759,138880.0,81227.0,96549.0,126823.0,180141.0,266191.0,19.0,46228,12
3271,2016-01-31,18.67,75.21,20.4545454545455,4.76417341591234,129900.0,72.926267281106,140253.0,81605.0,97454.0,128091.0,181977.0,268844.0,8.0,46228,01
3272,2016-02-29,19.68,75.08,12.9032258064516,4.23011844331641,136450.0,76.15306088295341,141178.0,81422.0,97739.0,128964.0,183342.0,271308.0,17.0,46228,02
3273,2016-03-31,16.73,77.59,10.8695652173913,3.4116292772284402,143900.0,77.2822553045859,141081.0,81022.0,97620.0,128849.0,183182.0,272399.0,17.0,46228,03
3274,2016-04-30,12.69,81.61,8.33333333333333,4.98361823361823,145450.0,79.290342138328,140400.0,80508.0,97216.0,128211.0,182347.0,271793.0,21.0,46228,04
3275,2016-05-31,6.3,88.41,10.909090909090901,5.53456323627473,155000.0,80.1749271137026,139753.0,80582.0,97293.0,127596.0,181323.0,271078.0,20.0,46228,05
3276,2016-06-30,7.43,88.52,25.892857142857103,3.33704115684094,155000.0,80.3395889186774,140293.0,80930.0,98014.0,128017.0,181952.0,272075.0,9.0,46228,06
3495,2010-09-30,15.39,75.74,14.527027027027,6.35762840531696,95000.0,60.126582278480996,96845.0,79956.0,71145.0,91216.0,111399.0,125146.0,30.0,46229,09
3496,2010-10-31,19.34,70.54,14.335664335664301,4.76644423260247,94900.0,58.6510263929619,96508.0,78967.0,70544.0,91073.0,110633.0,125146.0,19.0,46229,10
3497,2010-11-30,26.12,62.81,13.229571984435802,5.0,94900.0,58.3371612310519,95740.0,77904.0,69949.0,90406.0,109049.0,124654.0,22.0,46229,11
3498,2010-12-31,27.28,62.68,11.2449799196787,4.08493461435815,94900.0,57.93149497875171,95357.0,77277.0,69748.0,89996.0,108220.0,124308.0,27.0,46229,12
3499,2011-01-31,29.75,59.2,16.867469879518097,4.83567456875369,94250.0,58.3371612310519,95047.0,75990.0,69370.0,89616.0,107627.0,123980.0,19.0,46229,01
3500,2011-02-28,33.84,55.61,12.2605363984674,5.30805687203791,92950.0,58.2367548238871,94909.0,74909.0,68963.0,89436.0,107837.0,124004.0,14.0,46229,02
3501,2011-03-31,26.96,62.98,12.5,5.06329113924051,90000.0,57.8459756803706,94458.0,73788.0,68324.0,89029.0,107567.0,123512.0,22.0,46229,03
3502,2011-04-30,21.34,69.21,16.1702127659574,4.84837818679573,91999.0,56.0538116591928,93467.0,72358.0,67277.0,88168.0,106583.0,122351.0,46.0,46229,04
3503,2011-05-31,24.39,67.09,18.1434599156118,4.25,93000.0,56.0538116591928,92182.0,70096.0,65981.0,86998.0,105139.0,120646.0,33.0,46229,05
3504,2011-06-30,22.61,68.94,15.637860082304499,4.76666666666666,89800.0,56.0538116591928,91159.0,68035.0,64810.0,85860.0,104282.0,119563.0,39.0,46229,06
3505,2011-07-31,29.23,61.89,19.1304347826087,5.26315789473685,92000.0,58.258858267716505,90593.0,66754.0,64233.0,85025.0,103874.0,119152.0,28.0,46229,07
